"GSP Group ID","Market Participant ID","Market Participant Role Code","Effective From Settlement Date (MPR)","BM Unit ID","Effective From Settlement Date (BMUIGG)","Effective To Settlement Date (BMUIGG)","Default BM Unit Flag"
"_J","FSEN","X","16/01/2013","C__JFSEN001","22/05/2019","","F"
"_J","FUSE","X","21/08/2024","2__JFUSE000","21/08/2024","","T"
"_J","FXGL","X","16/03/2016","2__JFXGL000","16/03/2016","","T"
"_J","GALE","X","16/11/2016","2__JGALE000","16/11/2016","","T"
"_J","GANY","X","17/10/2012","2__JGANY000","17/10/2012","","T"
"_J","GANY","X","17/10/2012","C__JGANY001","22/05/2019","","F"
"_J","GEEX","X","17/11/2021","2__JGEEX000","17/11/2021","","T"
"_J","GEOR","X","18/03/2020","2__JGEOR000","18/03/2020","21/09/2022","T"
"_J","GESL","X","17/06/2015","2__JGESL000","17/06/2015","","T"
"_J","GETW","X","04/06/2004","2__JGETW000","04/06/2004","","T"
"_J","GEUK","X","16/06/2021","2__JGEUK000","16/06/2021","","T"
"_J","GLDE","X","20/03/2019","2__JGLDE000","20/03/2019","","T"
"_J","GMTR","X","16/04/2009","2__JGMTR000","16/04/2009","","T"
"_J","GMTR","X","16/04/2009","C__JGMTR001","22/05/2019","","F"
"_J","GMTX","X","19/06/2019","2__JGMTX000","19/06/2019","","T"
"_J","GNRG","X","14/07/2010","2__JGNRG000","14/07/2010","","T"
"_J","GNRG","X","14/07/2010","C__JGNRG001","22/05/2019","","F"
"_J","GOEF","X","20/05/2020","2__JGOEF000","20/05/2020","","T"
"_J","GONG","X","16/11/2016","2__JGONG000","16/11/2016","","T"
"_J","GOOD","X","22/01/2020","2__JGOOD000","22/01/2020","","T"
"_J","HABI","X","17/07/2024","2__JHABI000","17/07/2024","","T"
"_J","HAVE","X","01/12/2006","2__JHAVE000","01/12/2006","","T"
"_J","HAVE","X","01/12/2006","C__JHAVE001","22/05/2019","","F"
"_J","HAWA","X","18/03/2020","2__JHAWA000","18/03/2020","21/09/2022","T"
"_J","HAWK","X","15/02/2017","2__JHAWK000","15/02/2017","","T"
"_J","HETL","X","22/05/2024","2__JHETL000","22/05/2024","","T"
"_J","HOLB","X","20/03/2013","2__JHOLB000","20/03/2013","","T"
"_J","HOME","X","20/07/2016","2__JHOME000","20/07/2016","16/10/2024","T"
"_J","HPOW","X","17/02/2010","2__JHPOW000","17/02/2010","","T"
"_J","HPOW","X","17/02/2010","2__JHPOW001","20/12/2017","","F"
"_J","HPOW","X","17/02/2010","2__JHPOW002","20/12/2017","","F"
"_J","HPOW","X","17/02/2010","C__JHPOW001","22/05/2019","","F"
"_J","HUDG","X","16/08/2017","2__JHUDG000","16/08/2017","16/10/2024","T"
"_J","HUDS","X","15/03/2012","2__JHUDS000","15/03/2012","","T"
"_J","HYDE","X","01/04/1996","2__JHYDE000","08/09/2000","","T"
"_J","HYDE","X","01/04/1996","C__JHYDE001","22/05/2019","","F"
"_J","IAMP","X","20/02/2019","2__JIAMP000","20/02/2019","","T"
"_J","IDAH","X","18/03/2020","2__JIDAH000","18/03/2020","","T"
"_J","IMPO","X","01/09/1998","2__JIMPO000","01/09/2000","","T"
"_J","IMPO","X","01/09/1998","2__JIMPO001","13/09/2002","30/04/2004","F"
"_J","IMPO","X","01/09/1998","C__JIMPO001","22/05/2019","","F"
"_J","IMPX","X","01/04/1996","2__JIMPX000","05/02/2001","16/12/2015","T"
"_J","INDE","X","01/04/1996","2__JINDE000","06/10/2000","01/10/2021","T"
"_J","INVE","X","19/10/2016","2__JINVE000","19/10/2016","","T"
"_J","IRES","X","17/02/2016","2__JIRES000","17/02/2016","","T"
"_J","IRID","X","18/02/2015","2__JIRID000","18/02/2015","","T"
"_J","JERE","X","15/05/2013","2__JJERE000","15/05/2013","16/10/2024","T"
"_J","JETS","X","14/08/2013","2__JJETS000","14/08/2013","16/11/2016","T"
"_J","KATE","X","01/06/2021","2__JKATE000","01/06/2021","21/07/2021","T"
"_J","KENS","X","20/03/2013","2__JKENS000","20/03/2013","","T"
"_J","KENT","X","18/03/2020","2__JKENT000","18/03/2020","","T"
"_J","LIGH","X","14/08/2013","2__JLIGH000","14/08/2013","","T"
"_J","LIGH","X","14/08/2013","C__JLIGH001","22/05/2019","","F"
"_J","LILY","X","17/08/2016","2__JLILY000","17/08/2016","","T"
"_J","LIME","X","14/02/2018","2__JLIME000","14/02/2018","","T"
"_J","LOND","X","01/04/1996","2__JLOND000","07/09/2000","","T"
"_J","LOND","X","01/04/1996","2__JLOND001","23/10/2019","17/04/2024","F"
"_J","LOND","X","01/04/1996","2__JLOND002","18/09/2024","","F"
"_J","LOND","X","01/04/1996","2__JLOND003","18/09/2024","","F"
"_J","LOND","X","01/04/1996","2__JLOND004","20/11/2024","","F"
"_J","LOND","X","01/04/1996","C__JLOND001","22/05/2019","","F"
"_J","LORM","X","14/05/2014","2__JLORM000","14/05/2014","","T"
"_J","LUME","X","18/11/2009","2__JLUME000","18/11/2009","","T"
"_J","LUMO","X","19/07/2017","2__JLUMO000","19/07/2017","22/11/2023","T"
"_J","LVDR","X","16/03/2016","2__JLVDR000","16/03/2016","17/07/2024","T"
"_J","MAEL","X","19/08/2009","2__JMAEL000","19/08/2009","","T"
"_J","MAET","X","15/10/2014","2__JMAET000","15/10/2014","","T"
"_J","MAGN","X","15/06/2011","2__JMAGN000","15/06/2011","20/03/2024","T"
"_J","MAGN","X","15/06/2011","C__JMAGN001","22/05/2019","20/03/2024","F"
"_J","MAIN","X","15/11/2017","2__JMAIN000","15/11/2017","16/08/2023","T"
"_J","MANW","X","01/04/1996","2__JMANW000","21/11/2000","","T"
"_J","MARB","X","18/09/2013","2__JMARB000","18/09/2013","","T"
"_J","MARB","X","18/09/2013","2__JMARB001","19/08/2020","","F"
"_J","MARI","X","16/03/2016","2__JMARI000","16/03/2016","","T"
"_J","MARY","X","20/01/2021","2__JMARY000","20/01/2021","14/08/2023","T"
"_J","MASS","X","20/01/2021","2__JMASS000","20/01/2021","17/08/2022","T"
"_J","MATT","X","19/10/2016","2__JMATT000","19/10/2016","21/11/2019","T"
"_J","MICH","X","20/01/2021","2__JMICH000","20/01/2021","17/08/2022","T"
"_J","MIDE","X","01/04/1996","2__JMIDE000","07/09/2000","16/04/2025","T"
"_J","MINN","X","20/01/2021","2__JMINN000","20/01/2021","17/08/2022","T"
"_J","MINT","X","16/03/2016","2__JMINT000","16/03/2016","","T"
"_J","MISS","X","15/08/2018","2__JMISS000","15/08/2018","","T"
"_J","MONT","X","21/12/2016","2__JMONT000","21/12/2016","","T"
"_J","MRCY","X","17/06/2015","2__JMRCY000","17/06/2015","","T"
"_J","MRCY","X","17/06/2015","C__JMRCY001","18/12/2024","","F"
"_J","MSCG","X","01/04/2006","2__JMSCG000","01/04/2006","16/11/2016","T"
"_J","MTRL","X","18/11/2015","2__JMTRL000","18/11/2015","","T"
"_J","NATP","X","01/04/1996","2__JNATP000","07/09/2000","","T"
"_J","NATP","X","01/04/1996","2__JNATP001","04/12/2001","25/07/2003","F"
"_J","NATP","X","01/04/1996","C__JNATP001","22/05/2019","","F"
"_J","NCKL","X","17/06/2015","2__JNCKL000","17/06/2015","24/01/2024","T"
"_J","NEEB","X","01/04/1996","2__JNEEB000","01/09/2000","01/10/2021","T"
"_J","NELC","X","01/04/1996","2__JNELC000","27/09/2000","14/10/2015","T"
"_J","NEVA","X","11/04/2018","2__JNEVA000","11/04/2018","","T"
"_J","NEWP","X","16/11/2016","2__JNEWP000","16/11/2016","31/01/2022","T"
"_J","NORW","X","01/04/1996","2__JNORW000","25/09/2000","22/11/2023","T"
"_J","NUCE","X","01/04/1996","2__JNUCE000","01/09/2000","","T"
"_J","NXTS","X","22/05/2024","2__JNXTS000","22/05/2024","","T"
"_J","OBEL","X","19/03/2025","2__JOBEL000","19/03/2025","","T"
"_J","OBER","X","17/10/2012","2__JOBER000","17/10/2012","18/07/2019","T"
"_J","OFTM","X","22/06/2022","2__JOFTM000","22/06/2022","","T"
"_J","OGAS","X","25/07/2003","2__JOGAS000","25/07/2003","","T"
"_J","OHIO","X","20/01/2021","2__JOHIO000","20/01/2021","17/08/2022","T"
"_J","OMNI","X","20/11/2019","2__JOMNI000","20/11/2019","","T"
"_J","OPAL","X","16/11/2016","2__JOPAL000","16/11/2016","19/05/2021","T"
"_J","OREB","X","15/11/2017","2__JOREB000","15/11/2017","","T"
"_J","OREG","X","11/04/2018","2__JOREG000","11/04/2018","","T"
"_J","OSMI","X","18/02/2015","2__JOSMI000","18/02/2015","20/07/2022","T"
"_J","OVAL","X","20/03/2019","2__JOVAL000","20/03/2019","","T"
"_J","OVOE","X","19/08/2009","2__JOVOE000","19/08/2009","","T"
"_J","OXPO","X","09/08/2002","2__JOXPO000","09/08/2002","","T"
"_J","OXPO","X","09/08/2002","2__JOXPO001","15/11/2017","13/06/2018","F"
"_J","OXPO","X","09/08/2002","C__JOXPO001","22/05/2019","","F"
"_J","PADD","X","18/09/2013","2__JPADD000","18/09/2013","","T"
"_J","PALL","X","18/02/2015","2__JPALL000","18/02/2015","12/05/2023","T"
"_J","PARK","X","21/12/2016","2__JPARK000","21/12/2016","23/01/2019","T"
"_J","PERL","X","20/02/2019","2__JPERL000","20/02/2019","","T"
"_J","PGEN","X","01/04/1996","2__JPGEN000","07/09/2000","","T"
"_J","PGEN","X","01/04/1996","C__JPGEN001","22/05/2019","","F"
"_J","PILO","X","20/07/2016","2__JPILO000","20/07/2016","","T"
"_J","PION","X","17/08/2016","2__JPION000","17/08/2016","17/08/2022","T"
"_J","PIRO","X","15/11/2017","2__JPIRO000","15/11/2017","18/05/2022","T"
"_J","POWQ","X","16/09/2015","2__JPOWQ000","16/09/2015","","T"
"_J","PROZ","X","19/10/2016","2__JPROZ000","19/10/2016","","T"
"_J","PSUK","X","16/03/2016","2__JPSUK000","16/03/2016","21/12/2022","T"
"_J","PTPT","X","21/07/2021","2__JPTPT000","21/07/2021","22/01/2025","T"
"_J","PURE","X","24/01/2003","2__JPURE000","24/01/2003","","T"
"_J","PURE","X","24/01/2003","C__JPURE001","22/05/2019","","F"
"_J","PUTY","X","21/12/2016","2__JPUTY000","21/12/2016","","T"
"_J","QEEN","X","21/12/2016","2__JQEEN000","21/12/2016","","T"
"_J","RAYL","X","15/02/2017","2__JRAYL000","15/02/2017","","T"
"_J","RBOS","X","11/03/2008","2__JRBOS000","11/03/2008","26/06/2012","T"
"_J","REBE","X","22/06/2022","2__JREBE000","22/06/2022","","T"
"_J","REGE","X","18/09/2013","2__JREGE000","18/09/2013","","T"
"_J","RENC","X","01/04/1996","2__JRENC000","01/09/2000","","T"
"_J","RHOD","X","18/02/2015","2__JRHOD000","18/02/2015","","T"
"_J","ROSE","X","17/08/2016","2__JROSE000","17/08/2016","22/02/2023","T"
"_J","RUTH","X","15/02/2017","2__JRUTH000","15/02/2017","","T"
"_J","RUTL","X","22/09/2021","2__JRUTL000","22/09/2021","","T"
"_J","RWED","X","22/02/2002","2__JRWED000","22/02/2002","","T"
"_J","RWED","X","22/02/2002","2__JRWED001","25/07/2003","17/03/2010","F"
"_J","RWED","X","22/02/2002","2__JRWED002","23/10/2019","","F"
"_J","RWED","X","22/02/2002","C__JRWED001","22/05/2019","","F"
"_J","SANT","X","17/08/2016","2__JSANT000","17/08/2016","","T"
"_J","SAPH","X","15/03/2017","2__JSAPH000","15/03/2017","","T"
"_J","SATU","X","15/03/2017","2__JSATU000","15/03/2017","21/05/2020","T"
"_J","SCAF","X","17/10/2018","2__JSCAF000","17/10/2018","","T"
"_J","SCEL","X","20/11/2024","2__JSCEL000","20/11/2024","","T"
"_J","SCOR","X","21/04/2021","2__JSCOR000","21/04/2021","","T"
"_J","SEEB","X","01/04/1996","2__JSEEB000","01/09/2000","","T"
"_J","SEEE","X","19/09/2018","2__JSEEE000","19/09/2018","","T"
"_J","SIMC","X","20/02/2019","2__JSIMC000","20/02/2019","","T"
"_J","SING","X","19/10/2016","2__JSING000","19/10/2016","","T"
"_J","SINQ","X","16/09/2015","2__JSINQ000","16/09/2015","","T"
"_J","SIRO","X","14/08/2013","2__JSIRO000","14/08/2013","16/10/2024","T"
"_J","SKID","X","18/12/2019","2__JSKID000","18/12/2019","","T"
"_J","SKLN","X","11/04/2018","2__JSKLN000","11/04/2018","21/04/2021","T"
"_J","SLVR","X","17/06/2015","2__JSLVR000","17/06/2015","01/09/2024","T"
"_J","SMAE","X","17/02/2021","2__JSMAE000","17/02/2021","","T"
"_J","SMAL","X","20/06/2012","2__JSMAL000","14/11/2003","15/12/2010","T"
"_J","SMAL","X","20/06/2012","2__JSMAL000","20/06/2012","16/03/2016","T"
"_J","SMAR","X","18/01/2002","2__JSMAR000","18/01/2002","","T"
"_J","SMAR","X","18/01/2002","C__JSMAR001","22/05/2019","","F"
"_J","SNFR","X","17/08/2016","2__JSNFR000","17/08/2016","22/01/2020","T"
"_J","SOUT","X","01/04/1996","2__JSOUT000","08/09/2000","","T"
"_J","SOUT","X","01/04/1996","C__JSOUT001","22/05/2019","","F"
"_J","SPAL","X","15/03/2017","2__JSPAL000","15/03/2017","","T"
"_J","SPOW","X","01/04/1996","2__JSPOW000","21/11/2000","","T"
"_J","SPOW","X","01/04/1996","C__JSPOW001","22/05/2019","","F"
"_J","SPRK","X","11/01/2008","2__JSPRK000","11/01/2008","22/11/2023","T"
"_J","SQKY","X","17/07/2019","2__JSQKY000","17/07/2019","","T"
"_J","SQKY","X","17/07/2019","2__JSQKY001","17/04/2024","","F"
"_J","STAT","X","20/10/2010","2__JSTAT000","20/10/2010","","T"
"_J","STAT","X","20/10/2010","2__JSTAT001","27/01/2021","","F"
"_J","STAT","X","20/10/2010","2__JSTAT002","26/05/2021","","F"
"_J","STAT","X","20/10/2010","2__JSTAT003","17/07/2024","","F"
"_J","STAT","X","20/10/2010","C__JSTAT001","22/05/2019","","F"
"_J","SWAE","X","01/04/1996","2__JSWAE000","08/09/2000","","T"
"_J","SWDP","X","16/03/2016","2__JSWDP000","16/03/2016","","T"
"_J","SWEB","X","01/04/1996","2__JSWEB000","07/09/2000","","T"
"_J","SWEL","X","14/03/2018","2__JSWEL000","14/03/2018","23/05/2022","T"
"_J","SYMB","X","29/11/2012","2__JSYMB000","29/11/2012","22/02/2023","T"
"_J","TANA","X","11/04/2018","2__JTANA000","11/04/2018","17/07/2019","T"
"_J","TEAM","X","20/02/2004","2__JTEAM000","20/02/2004","03/05/2018","T"
"_J","TEGP","X","19/03/2025","2__JTEGP000","19/03/2025","","T"
"_J","TEMP","X","21/12/2016","2__JTEMP000","21/12/2016","23/04/2020","T"
"_J","TEXA","X","15/11/2017","2__JTEXA000","15/11/2017","","T"
"_J","TGPL","X","20/10/2000","2__JTGPL000","05/02/2001","","T"
"_J","TGPL","X","20/10/2000","C__JTGPL001","22/05/2019","","F"
"_J","THLE","X","17/08/2016","2__JTHLE000","17/08/2016","","T"
"_J","THRE","X","22/01/2014","2__JTHRE000","22/01/2014","","T"
"_J","TILL","X","20/02/2019","2__JTILL000","20/02/2019","","T"
"_J","TLWD","X","18/11/2015","2__JTLWD000","18/11/2015","","T"
"_J","TNDO","X","18/11/2015","2__JTNDO000","18/11/2015","","T"
"_J","TOGO","X","20/12/2017","2__JTOGO000","20/12/2017","","T"
"_J","TONB","X","23/01/2019","2__JTONB000","23/01/2019","","T"
"_J","TOTO","X","18/10/2017","2__JTOTO000","18/10/2017","20/07/2022","T"
"_J","TRAM","X","16/09/2015","2__JTRAM000","16/09/2015","","T"
"_J","TREX","X","07/12/2007","2__JTREX000","07/12/2007","20/07/2022","T"
"_J","TULP","X","16/03/2016","2__JTULP000","16/03/2016","","T"
"_J","UCGO","X","22/07/2020","2__JUCGO000","22/07/2020","","T"
"_J","UGAP","X","21/04/2021","2__JUGAP000","21/04/2021","","T"
"_J","UKPR","X","20/04/2016","2__JUKPR000","20/04/2016","","T"
"_J","UKPR","X","20/04/2016","2__JUKPR001","22/04/2020","","F"
"_J","UTAH","X","20/01/2021","2__JUTAH000","20/01/2021","17/08/2022","T"
"_J","UWBE","X","19/03/2025","2__JUWBE000","19/03/2025","","T"
"_J","UWDS","X","19/03/2025","2__JUWDS000","19/03/2025","","T"
"_J","VAVU","X","19/11/2014","2__JVAVU000","19/11/2014","21/08/2019","T"
"_J","VERM","X","15/08/2018","2__JVERM000","15/08/2018","","T"
"_J","VETS","X","22/01/2014","2__JVETS000","22/01/2014","","T"
"_J","VETS","X","22/01/2014","C__JVETS001","14/11/2018","","F"
"_J","VIPR","X","11/04/2018","2__JVIPR000","11/04/2018","20/07/2022","T"
"_J","VIRG","X","15/08/2018","2__JVIRG000","15/08/2018","","T"
"_J","VITA","X","21/04/2021","2__JVITA000","21/04/2021","20/07/2022","T"
"_J","VNGA","X","11/04/2018","2__JVNGA000","11/04/2018","24/01/2024","T"
"_J","VNQT","X","11/04/2018","2__JVNQT000","11/04/2018","","T"
"_J","VOLT","X","18/11/2009","2__JVOLT000","18/11/2009","","T"
"_J","VOLT","X","18/11/2009","C__JVOLT001","22/05/2019","","F"
"_J","WASH","X","15/11/2017","2__JWASH000","15/11/2017","","T"
"_J","WILL","X","20/02/2019","2__JWILL000","20/02/2019","17/06/2020","T"
"_J","YELG","X","01/04/1996","2__JYELG000","31/08/2000","01/10/2021","T"
"_J","YELG","X","01/04/1996","2__JYELG001","31/08/2000","20/05/2002","F"
"_J","YNRG","X","19/06/2019","2__JYNRG000","19/06/2019","","T"
"_J","ZOGE","X","18/11/2020","2__JZOGE000","18/11/2020","20/07/2022","T"
"_J","ZPYR","X","18/11/2015","2__JZPYR000","18/11/2015","","T"
"_J","ZYTH","X","20/02/2019","2__JZYTH000","20/02/2019","17/06/2020","T"
"_K","ALAB","X","15/08/2018","2__KALAB000","15/08/2018","","T"
"_K","ALAS","X","15/08/2018","2__KALAS000","15/08/2018","21/07/2023","T"
"_K","ALBU","X","11/04/2018","2__KALBU000","11/04/2018","17/07/2019","T"
"_K","ALTI","X","14/08/2013","2__KALTI000","14/08/2013","","T"
"_K","AMPE","X","15/06/2011","2__KAMPE000","15/06/2011","16/05/2012","T"
"_K","ANGE","X","20/03/2013","2__KANGE000","20/03/2013","","T"
"_K","ANGE","X","20/03/2013","2__KANGE001","19/09/2018","","F"
"_K","ANGE","X","20/03/2013","2__KANGE002","20/03/2019","","F"
"_K","ANGE","X","20/03/2013","C__KANGE004","17/10/2018","","F"
"_K","ANGE","X","20/03/2013","C__KANGE024","19/02/2025","","F"
"_K","ANGE","X","20/03/2013","C__KANGE037","18/06/2025","","F"
"_K","ARIZ","X","15/11/2017","2__KARIZ000","15/11/2017","18/12/2024","T"
"_K","ARRU","X","15/11/2017","2__KARRU000","15/11/2017","","T"
"_K","AVRO","X","18/11/2015","2__KAVRO000","18/11/2015","","T"
"_K","AXIS","X","16/05/2012","2__KAXIS000","16/05/2012","18/03/2020","T"
"_K","AXPO","X","15/05/2013","2__KAXPO000","15/05/2013","","T"
"_K","AXPO","X","15/05/2013","C__KAXPO004","17/10/2018","","F"
"_K","AXPO","X","15/05/2013","C__KAXPO024","19/02/2025","","F"
"_K","AXPO","X","15/05/2013","C__KAXPO037","18/06/2025","","F"
"_K","AZAC","X","16/11/2016","2__KAZAC000","16/11/2016","","T"
"_K","BARB","X","18/09/2013","2__KBARB000","18/09/2013","","T"
"_K","BAYS","X","20/03/2013","2__KBAYS000","20/03/2013","19/08/2020","T"
"_K","BCFC","X","21/09/2016","2__KBCFC000","21/09/2016","","T"
"_K","BELS","X","20/03/2019","2__KBELS000","20/03/2019","","T"
"_K","BETH","X","19/08/2015","2__KBETH000","19/08/2015","","T"
"_K","BGAS","X","01/04/1996","2__KBGAS000","01/09/2000","","T"
"_K","BIZZ","X","07/07/2000","2__KBIZZ000","01/09/2000","","T"
"_K","BLBL","X","17/08/2016","2__KBLBL000","17/08/2016","21/09/2022","T"
"_K","BNRG","X","05/11/2004","2__KBNRG000","05/11/2004","","T"
"_K","BORE","X","16/11/2016","2__KBORE000","16/11/2016","","T"
"_K","BORO","X","20/03/2019","2__KBORO000","20/03/2019","","T"
"_K","BOWF","X","18/12/2019","2__KBOWF000","18/12/2019","","T"
"_K","BPGL","X","17/02/2021","2__KBPGL000","17/02/2021","","T"
"_K","BPGM","X","17/04/2019","2__KBPGM000","17/04/2019","","T"
"_K","BREZ","X","18/11/2015","2__KBREZ000","18/11/2015","22/01/2025","T"
"_K","BRKG","X","19/08/2020","2__KBRKG000","19/08/2020","","T"
"_K","BRZE","X","17/06/2015","2__KBRZE000","17/06/2015","","T"
"_K","BULN","X","16/11/2016","2__KBULN000","16/11/2016","","T"
"_K","CALA","X","18/03/2020","2__KCALA000","18/03/2020","21/09/2022","T"
"_K","CALI","X","15/11/2017","2__KCALI000","15/11/2017","21/11/2019","T"
"_K","CALL","X","17/10/2012","2__KCALL000","17/10/2012","","T"
"_K","CAST","X","21/04/2021","2__KCAST000","21/04/2021","","T"
"_K","CBRA","X","11/04/2018","2__KCBRA000","11/04/2018","","T"
"_K","CFWR","X","16/03/2016","2__KCFWR000","16/03/2016","22/01/2025","T"
"_K","CGLS","X","22/01/2025","2__KCGLS000","22/01/2025","","T"
"_K","CILI","X","15/11/2017","2__KCILI000","15/11/2017","","T"
"_K","CILI","X","15/11/2017","C__KCILI024","19/02/2025","","F"
"_K","CIRC","X","15/06/2011","2__KCIRC000","15/06/2011","","T"
"_K","CMRO","X","11/04/2018","2__KCMRO000","11/04/2018","","T"
"_K","CMRO","X","11/04/2018","C__KCMRO024","19/02/2025","","F"
"_K","CMRO","X","11/04/2018","C__KCMRO037","18/06/2025","","F"
"_K","CNDL","X","18/11/2009","2__KCNDL000","18/11/2009","","T"
"_K","CNDL","X","18/11/2009","C__KCNDL004","17/10/2018","","F"
"_K","CNDL","X","18/11/2009","C__KCNDL024","19/02/2025","","F"
"_K","CNDL","X","18/11/2009","C__KCNDL037","18/06/2025","","F"
"_K","CNRD","X","19/02/2020","2__KCNRD000","19/02/2020","","T"
"_K","CNRD","X","19/02/2020","2__KCNRD001","16/11/2022","","F"
"_K","CNRD","X","19/02/2020","C__KCNRD024","19/02/2025","","F"
"_K","CNRD","X","19/02/2020","C__KCNRD037","18/06/2025","","F"
"_K","CNRG","X","05/11/2004","2__KCNRG000","05/11/2004","","T"
"_K","CNRG","X","05/11/2004","2__KCNRG001","15/11/2017","13/06/2018","F"
"_K","COLG","X","15/11/2017","2__KCOLG000","15/11/2017","","T"
"_K","COLO","X","15/08/2018","2__KCOLO000","15/08/2018","","T"
"_K","COMT","X","17/08/2016","2__KCOMT000","17/08/2016","17/08/2022","T"
"_K","CONI","X","18/12/2019","2__KCONI000","18/12/2019","","T"
"_K","COOP","X","12/06/2009","2__KCOOP000","12/06/2009","21/05/2025","T"
"_K","COOP","X","12/06/2009","2__KCOOP001","20/12/2017","21/05/2025","F"
"_K","COOP","X","12/06/2009","C__KCOOP004","17/10/2018","21/05/2025","F"
"_K","COOP","X","12/06/2009","C__KCOOP024","19/02/2025","21/05/2025","F"
"_K","CORE","X","20/07/2016","2__KCORE000","20/07/2016","","T"
"_K","COUL","X","15/06/2011","2__KCOUL000","15/06/2011","","T"
"_K","COUL","X","15/06/2011","2__KCOUL001","22/12/2021","","F"
"_K","COUL","X","15/06/2011","2__KCOUL002","22/12/2021","","F"
"_K","COUL","X","15/06/2011","2__KCOUL003","22/12/2021","","F"
"_K","COUL","X","15/06/2011","2__KCOUL004","22/12/2021","","F"
"_K","COUL","X","15/06/2011","C__KCOUL004","17/10/2018","","F"
"_K","COUL","X","15/06/2011","C__KCOUL024","19/02/2025","","F"
"_K","COUL","X","15/06/2011","C__KCOUL037","18/06/2025","","F"
"_K","COVE","X","19/08/2015","2__KCOVE000","19/08/2015","20/07/2022","T"
"_K","CPPR","X","17/06/2015","2__KCPPR000","17/06/2015","","T"
"_K","CROW","X","01/01/2007","2__KCROW000","01/01/2007","16/11/2016","T"
"_K","CRWN","X","16/12/2020","2__KCRWN000","16/12/2020","","T"
"_K","CYCL","X","18/11/2015","2__KCYCL000","18/11/2015","","T"
"_K","CYCL","X","18/11/2015","C__KCYCL024","19/02/2025","","F"
"_K","CYCL","X","18/11/2015","C__KCYCL037","18/06/2025","","F"
"_K","DARE","X","16/03/2022","2__KDARE000","16/03/2022","18/09/2024","T"
"_K","DESL","X","16/03/2016","2__KDESL000","16/03/2016","","T"
"_K","DFDL","X","17/08/2016","2__KDFDL000","17/08/2016","","T"
"_K","DIRA","X","15/02/2017","2__KDIRA000","15/02/2017","","T"
"_K","DNEB","X","21/04/2021","2__KDNEB000","21/04/2021","","T"
"_K","DNRG","X","14/07/2010","2__KDNRG000","14/07/2010","18/05/2022","T"
"_K","DRAC","X","21/04/2021","2__KDRAC000","21/04/2021","","T"
"_K","DRGI","X","13/06/2018","2__KDRGI000","13/06/2018","","T"
"_K","DRNC","X","17/04/2024","2__KDRNC000","17/04/2024","","T"
"_K","DUAL","X","17/02/2010","2__KDUAL000","17/02/2010","","T"
"_K","EBES","X","18/11/2009","2__KEBES000","18/11/2009","","T"
"_K","ECOA","X","04/03/2005","2__KECOA000","04/03/2005","","T"
"_K","ECOA","X","04/03/2005","C__KECOA004","17/10/2018","","F"
"_K","ECOA","X","04/03/2005","C__KECOA024","19/02/2025","","F"
"_K","ECOA","X","04/03/2005","C__KECOA037","18/06/2025","","F"
"_K","ECON","X","21/01/2000","2__KECON000","09/02/2001","19/10/2022","T"
"_K","ECOT","X","13/09/2002","2__KECOT000","13/09/2002","","T"
"_K","ECOT","X","13/09/2002","2__KECOT002","16/02/2022","","F"
