"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Effective To Settlement Date (AFOYCS)"
"_B","4","0196","01/04/1996","01/04/2023","31/03/2024"
"_B","1","0196","01/04/1996","01/04/2024","31/03/2025"
"_B","2","0196","01/04/1996","01/04/2024","31/03/2025"
"_B","4","0196","01/04/1996","01/04/2024","31/03/2025"
"_B","1","0196","01/04/1996","01/04/2025",""
"_B","2","0196","01/04/1996","01/04/2025",""
"_B","4","0196","01/04/1996","01/04/2025",""
"_B","3","0197","01/04/1996","01/04/1996","31/03/2023"
"_B","1","0197","01/04/1996","01/04/2018","31/03/2020"
"_B","2","0197","01/04/1996","01/04/2019","31/03/2020"
"_B","4","0197","01/04/1996","01/04/2019","31/03/2020"
"_B","1","0197","01/04/1996","01/04/2020","31/03/2022"
"_B","2","0197","01/04/1996","01/04/2020","31/03/2022"
"_B","4","0197","01/04/1996","01/04/2020","31/03/2024"
"_B","1","0197","01/04/1996","01/04/2022","31/03/2023"
"_B","2","0197","01/04/1996","01/04/2022","31/03/2023"
"_B","1","0197","01/04/1996","01/04/2023","31/03/2024"
"_B","2","0197","01/04/1996","01/04/2023","31/03/2024"
"_B","3","0197","01/04/1996","01/04/2023","31/03/2024"
"_B","1","0197","01/04/1996","01/04/2024","31/03/2025"
"_B","2","0197","01/04/1996","01/04/2024","31/03/2025"
"_B","3","0197","01/04/1996","01/04/2024",""
"_B","4","0197","01/04/1996","01/04/2024","31/03/2025"
"_B","1","0197","01/04/1996","01/04/2025",""
"_B","2","0197","01/04/1996","01/04/2025",""
"_B","4","0197","01/04/1996","01/04/2025",""
"_B","1","0198","01/04/1996","01/04/2019","31/03/2020"
"_B","2","0198","01/04/1996","01/04/2019","31/03/2020"
"_B","3","0198","01/04/1996","01/04/2019",""
"_B","4","0198","01/04/1996","01/04/2019","31/03/2020"
"_B","1","0198","01/04/1996","01/04/2020","31/03/2023"
"_B","2","0198","01/04/1996","01/04/2020","31/03/2022"
"_B","4","0198","01/04/1996","01/04/2020","31/03/2022"
"_B","2","0198","01/04/1996","01/04/2022","31/03/2023"
"_B","4","0198","01/04/1996","01/04/2022","31/03/2024"
"_B","1","0198","01/04/1996","01/04/2023","31/03/2024"
"_B","2","0198","01/04/1996","01/04/2023","31/03/2024"
"_B","1","0198","01/04/1996","01/04/2024","31/03/2025"
"_B","2","0198","01/04/1996","01/04/2024","31/03/2025"
"_B","4","0198","01/04/1996","01/04/2024",""
"_B","1","0198","01/04/1996","01/04/2025",""
"_B","2","0198","01/04/1996","01/04/2025",""
"_B","1","0199","01/04/1996","01/04/2019","31/03/2020"
"_B","2","0199","01/04/1996","01/04/2019","31/03/2020"
"_B","3","0199","01/04/1996","01/04/2019","31/03/2024"
"_B","4","0199","01/04/1996","01/04/2019","31/03/2020"
"_B","1","0199","01/04/1996","01/04/2020","31/03/2023"
"_B","2","0199","01/04/1996","01/04/2020","31/03/2022"
"_B","4","0199","01/04/1996","01/04/2020","31/03/2022"
"_B","2","0199","01/04/1996","01/04/2022","31/03/2023"
"_B","4","0199","01/04/1996","01/04/2022","31/03/2023"
"_B","1","0199","01/04/1996","01/04/2023","31/03/2024"
"_B","2","0199","01/04/1996","01/04/2023","31/03/2024"
"_B","4","0199","01/04/1996","01/04/2023","31/03/2024"
"_B","1","0199","01/04/1996","01/04/2024","31/03/2025"
"_B","2","0199","01/04/1996","01/04/2024","31/03/2025"
"_B","3","0199","01/04/1996","01/04/2024",""
"_B","4","0199","01/04/1996","01/04/2024","31/03/2025"
"_B","1","0199","01/04/1996","01/04/2025",""
"_B","2","0199","01/04/1996","01/04/2025",""
"_B","4","0199","01/04/1996","01/04/2025",""
"_E","4","0201","01/04/1996","01/04/2015","31/03/2020"
"_E","1","0201","01/04/1996","01/04/2019","31/03/2020"
"_E","2","0201","01/04/1996","01/04/2019","31/03/2020"
"_E","3","0201","01/04/1996","01/04/2019","31/03/2024"
"_E","1","0201","01/04/1996","01/04/2020","31/03/2022"
"_E","2","0201","01/04/1996","01/04/2020","31/03/2022"
"_E","4","0201","01/04/1996","01/04/2020",""
"_E","1","0201","01/04/1996","01/04/2022","31/03/2023"
"_E","2","0201","01/04/1996","01/04/2022","31/03/2023"
"_E","1","0201","01/04/1996","01/04/2023","31/03/2024"
"_E","2","0201","01/04/1996","01/04/2023","31/03/2024"
"_E","1","0201","01/04/1996","01/04/2024","31/03/2025"
"_E","2","0201","01/04/1996","01/04/2024","31/03/2025"
"_E","3","0201","01/04/1996","01/04/2024",""
"_E","1","0201","01/04/1996","01/04/2025",""
"_E","2","0201","01/04/1996","01/04/2025",""
"_E","3","0202","01/04/1996","01/04/1996",""
"_E","4","0202","01/04/1996","01/04/1996",""
"_E","1","0202","01/04/1996","01/04/2019","31/03/2022"
"_E","2","0202","01/04/1996","01/04/2019","31/03/2020"
"_E","2","0202","01/04/1996","01/04/2020","31/03/2022"
"_E","1","0202","01/04/1996","01/04/2022",""
"_E","2","0202","01/04/1996","01/04/2022","31/03/2023"
"_E","2","0202","01/04/1996","01/04/2023","31/03/2024"
"_E","2","0202","01/04/1996","01/04/2024",""
"_E","1","0203","01/04/1996","01/04/1996",""
"_E","3","0203","01/04/1996","01/04/1996",""
"_E","4","0203","01/04/1996","01/04/1996",""
"_E","2","0203","01/04/1996","01/04/2019","31/03/2025"
"_E","2","0203","01/04/1996","01/04/2025",""
"_E","1","0204","01/04/1996","01/04/1996","31/03/2020"
"_E","3","0204","01/04/1996","01/04/1996",""
"_E","2","0204","01/04/1996","01/04/2019",""
"_E","4","0204","01/04/1996","01/04/2019","31/03/2020"
"_E","1","0204","01/04/1996","01/04/2020","31/03/2022"
"_E","4","0204","01/04/1996","01/04/2020",""
"_E","1","0204","01/04/1996","01/04/2022",""
"_E","3","0205","01/04/1996","01/04/2016","31/03/2022"
"_E","1","0205","01/04/1996","01/04/2018","31/03/2020"
"_E","4","0205","01/04/1996","01/04/2018","31/03/2020"
"_E","2","0205","01/04/1996","01/04/2019","31/03/2020"
"_E","1","0205","01/04/1996","01/04/2020","31/03/2022"
"_E","2","0205","01/04/1996","01/04/2020","31/03/2022"
"_E","4","0205","01/04/1996","01/04/2020","31/03/2023"
"_E","1","0205","01/04/1996","01/04/2022","31/03/2023"
"_E","2","0205","01/04/1996","01/04/2022","31/03/2023"
"_E","3","0205","01/04/1996","01/04/2022",""
"_E","1","0205","01/04/1996","01/04/2023","31/03/2024"
"_E","2","0205","01/04/1996","01/04/2023","31/03/2024"
"_E","4","0205","01/04/1996","01/04/2023","31/03/2024"
"_E","1","0205","01/04/1996","01/04/2024","31/03/2025"
"_E","2","0205","01/04/1996","01/04/2024","31/03/2025"
"_E","4","0205","01/04/1996","01/04/2024","31/03/2025"
"_E","1","0205","01/04/1996","01/04/2025",""
"_E","2","0205","01/04/1996","01/04/2025",""
"_E","4","0205","01/04/1996","01/04/2025",""
"_E","1","0206","01/04/1996","01/04/1996",""
"_E","2","0206","01/04/1996","01/04/1996","31/03/2025"
"_E","3","0206","01/04/1996","01/04/1996",""
"_E","4","0206","01/04/1996","01/04/1996",""
"_E","2","0206","01/04/1996","01/04/2025",""
"_E","1","0207","01/04/1996","01/04/1996",""
"_E","3","0207","01/04/1996","01/04/1996",""
"_E","4","0207","01/04/1996","01/04/1996",""
"_E","2","0207","01/04/1996","01/04/2016","31/03/2022"
"_E","2","0207","01/04/1996","01/04/2022",""
"_E","3","0208","01/04/1996","01/04/1996",""
"_E","4","0208","01/04/1996","01/04/1996",""
"_E","1","0208","01/04/1996","01/04/2013",""
"_E","2","0208","01/04/1996","01/04/2019","31/03/2020"
"_E","2","0208","01/04/1996","01/04/2020","31/03/2022"
"_E","2","0208","01/04/1996","01/04/2022","31/03/2024"
"_E","2","0208","01/04/1996","01/04/2024",""
"_K","2","0209","01/04/1996","01/04/2019","31/03/2020"
"_K","4","0209","01/04/1996","01/04/2019","31/03/2020"
"_K","2","0209","01/04/1996","01/04/2020","31/03/2022"
"_K","4","0209","01/04/1996","01/04/2020","31/03/2024"
"_K","2","0209","01/04/1996","01/04/2022","31/03/2024"
"_K","2","0209","01/04/1996","01/04/2024","31/03/2025"
"_K","4","0209","01/04/1996","01/04/2024","31/03/2025"
"_K","2","0209","01/04/1996","01/04/2025",""
"_K","4","0209","01/04/1996","01/04/2025",""
"_K","4","0210","01/04/1996","01/04/2015","31/03/2020"
"_K","2","0210","01/04/1996","01/04/2019","31/03/2020"
"_K","2","0210","01/04/1996","01/04/2020","31/03/2022"
"_K","4","0210","01/04/1996","01/04/2020",""
"_K","2","0210","01/04/1996","01/04/2022","31/03/2023"
"_K","2","0210","01/04/1996","01/04/2023","31/03/2024"
"_K","2","0210","01/04/1996","01/04/2024",""
"_K","2","0211","01/04/1996","01/04/2019","31/03/2020"
"_K","4","0211","01/04/1996","01/04/2019","31/03/2020"
"_K","2","0211","01/04/1996","01/04/2020","31/03/2022"
"_K","4","0211","01/04/1996","01/04/2020","31/03/2022"
"_K","2","0211","01/04/1996","01/04/2022","31/03/2024"
"_K","4","0211","01/04/1996","01/04/2022","31/03/2023"
"_K","4","0211","01/04/1996","01/04/2023","31/03/2024"
"_K","2","0211","01/04/1996","01/04/2024","31/03/2025"
"_K","4","0211","01/04/1996","01/04/2024","31/03/2025"
"_K","2","0211","01/04/1996","01/04/2025",""
"_K","4","0211","01/04/1996","01/04/2025",""
"_K","2","0212","01/04/1996","01/04/2019","31/03/2020"
"_K","4","0212","01/04/1996","01/04/2019","31/03/2024"
"_K","2","0212","01/04/1996","01/04/2020","31/03/2022"
"_K","2","0212","01/04/1996","01/04/2022","31/03/2023"
"_K","2","0212","01/04/1996","01/04/2023","31/03/2024"
"_K","2","0212","01/04/1996","01/04/2024","31/03/2025"
"_K","4","0212","01/04/1996","01/04/2024",""
"_K","2","0212","01/04/1996","01/04/2025",""
"_K","2","0213","01/04/1996","01/04/2019","31/03/2020"
"_K","4","0213","01/04/1996","01/04/2019","31/03/2020"
"_K","2","0213","01/04/1996","01/04/2020","31/03/2022"
"_K","4","0213","01/04/1996","01/04/2020","31/03/2024"
"_K","2","0213","01/04/1996","01/04/2022","31/03/2024"
"_K","2","0213","01/04/1996","01/04/2024","31/03/2025"
"_K","4","0213","01/04/1996","01/04/2024","31/03/2025"
"_K","2","0213","01/04/1996","01/04/2025",""
"_K","4","0213","01/04/1996","01/04/2025",""
"_M","2","0214","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0214","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0214","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0214","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0214","01/04/1996","01/04/2022","31/03/2023"
"_M","4","0214","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0214","01/04/1996","01/04/2023","31/03/2024"
"_M","4","0214","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0214","01/04/1996","01/04/2024","31/03/2025"
"_M","4","0214","01/04/1996","01/04/2024","31/03/2025"
"_M","2","0214","01/04/1996","01/04/2025",""
"_M","4","0214","01/04/1996","01/04/2025",""
"_M","4","0215","01/04/1996","01/04/2018","31/03/2020"
"_H","2","0215","01/04/1996","13/06/2018",""
"_M","2","0215","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0215","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0215","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0215","01/04/1996","01/04/2022","31/03/2023"
"_M","4","0215","01/04/1996","01/04/2022",""
"_M","2","0215","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0215","01/04/1996","01/04/2024","31/03/2025"
"_M","2","0215","01/04/1996","01/04/2025",""
"_M","4","0216","01/04/1996","01/04/1996",""
"_M","2","0216","01/04/1996","01/04/2014","31/03/2020"
"_M","2","0216","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0216","01/04/1996","01/04/2022",""
"_M","2","0217","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0217","01/04/1996","01/04/2019","31/03/2022"
"_M","2","0217","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0217","01/04/1996","01/04/2022","31/03/2023"
"_M","4","0217","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0217","01/04/1996","01/04/2023","31/03/2024"
"_M","4","0217","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0217","01/04/1996","01/04/2024","31/03/2025"
"_M","4","0217","01/04/1996","01/04/2024",""
"_M","2","0217","01/04/1996","01/04/2025",""
"_M","2","0218","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0218","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0218","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0218","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0218","01/04/1996","01/04/2022","31/03/2023"
"_M","4","0218","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0218","01/04/1996","01/04/2023","31/03/2024"
"_M","4","0218","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0218","01/04/1996","01/04/2024","31/03/2025"
"_M","4","0218","01/04/1996","01/04/2024",""
"_M","2","0218","01/04/1996","01/04/2025",""
"_M","2","0219","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0219","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0219","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0219","01/04/1996","01/04/2020","31/03/2023"
"_M","2","0219","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0219","01/04/1996","01/04/2023","31/03/2024"
"_M","4","0219","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0219","01/04/1996","01/04/2024","31/03/2025"
"_M","4","0219","01/04/1996","01/04/2024",""
"_M","2","0219","01/04/1996","01/04/2025",""
"_M","2","0220","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0220","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0220","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0220","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0220","01/04/1996","01/04/2022","31/03/2023"
"_M","4","0220","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0220","01/04/1996","01/04/2023","31/03/2024"
"_M","4","0220","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0220","01/04/1996","01/04/2024","31/03/2025"
"_M","4","0220","01/04/1996","01/04/2024","31/03/2025"
"_M","2","0220","01/04/1996","01/04/2025",""
"_M","4","0220","01/04/1996","01/04/2025",""
"_M","2","0221","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0221","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0221","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0221","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0221","01/04/1996","01/04/2022","31/03/2023"
"_M","4","0221","01/04/1996","01/04/2022","31/03/2025"
"_M","2","0221","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0221","01/04/1996","01/04/2024","31/03/2025"
"_M","2","0221","01/04/1996","01/04/2025",""
"_M","4","0221","01/04/1996","01/04/2025",""
"_M","2","0222","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0222","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0222","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0222","01/04/1996","01/04/2020","31/03/2024"
"_M","2","0222","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0222","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0222","01/04/1996","01/04/2024","31/03/2025"
"_M","4","0222","01/04/1996","01/04/2024","31/03/2025"
"_M","2","0222","01/04/1996","01/04/2025",""
"_M","4","0222","01/04/1996","01/04/2025",""
"_M","4","0223","01/04/1996","01/04/2015","31/03/2025"
"_M","2","0223","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0223","01/04/1996","01/04/2020","31/03/2022"
"_M","2","0223","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0223","01/04/1996","01/04/2023","31/03/2024"
"_M","2","0223","01/04/1996","01/04/2024","31/03/2025"
"_M","2","0223","01/04/1996","01/04/2025",""
"_M","4","0223","01/04/1996","01/04/2025",""
"_F","8","0224","01/04/1996","01/04/1996",""
"_F","2","0224","01/04/1996","01/04/2015","31/03/2020"
"_F","4","0224","01/04/1996","01/04/2015",""
"_F","5","0224","01/04/1996","01/04/2016",""
"_F","6","0224","01/04/1996","01/04/2016",""
"_F","7","0224","01/04/1996","01/04/2016",""
"_F","2","0224","01/04/1996","01/04/2020","31/03/2022"
"_F","2","0224","01/04/1996","01/04/2022","31/03/2024"
"_F","2","0224","01/04/1996","01/04/2024",""
"_F","4","0225","01/04/1996","01/04/1996",""
"_F","5","0225","01/04/1996","01/04/1996",""
"_F","6","0225","01/04/1996","01/04/1996",""
"_F","7","0225","01/04/1996","01/04/1996",""
"_F","8","0225","01/04/1996","01/04/1996",""
"_F","2","0225","01/04/1996","01/04/2016",""
"_F","2","0226","01/04/1996","01/04/1996",""
"_F","4","0226","01/04/1996","01/04/1996",""
"_F","5","0226","01/04/1996","01/04/1996",""
"_F","6","0226","01/04/1996","01/04/1996",""
"_F","7","0226","01/04/1996","01/04/1996",""
"_F","8","0226","01/04/1996","01/04/1996",""
"_F","6","0227","01/04/1996","01/04/2015","31/03/2024"
"_F","5","0227","01/04/1996","01/04/2018",""
"_F","2","0227","01/04/1996","01/04/2019","31/03/2020"
"_F","4","0227","01/04/1996","01/04/2019","31/03/2020"
"_F","7","0227","01/04/1996","01/04/2019","31/03/2023"
"_F","8","0227","01/04/1996","01/04/2019",""
"_F","2","0227","01/04/1996","01/04/2020","31/03/2022"
"_F","4","0227","01/04/1996","01/04/2020","31/03/2023"
"_F","2","0227","01/04/1996","01/04/2022","31/03/2024"
"_F","4","0227","01/04/1996","01/04/2023","31/03/2024"
"_F","7","0227","01/04/1996","01/04/2023","31/03/2024"
"_F","2","0227","01/04/1996","01/04/2024","31/03/2025"
"_F","4","0227","01/04/1996","01/04/2024","31/03/2025"
"_F","6","0227","01/04/1996","01/04/2024",""
"_F","7","0227","01/04/1996","01/04/2024","31/03/2025"
"_F","2","0227","01/04/1996","01/04/2025",""
"_F","4","0227","01/04/1996","01/04/2025",""
"_F","7","0227","01/04/1996","01/04/2025",""
"_F","2","0228","01/04/1996","01/04/2019","31/03/2022"
"_F","4","0228","01/04/1996","01/04/2019","31/03/2023"
"_F","2","0228","01/04/1996","01/04/2022",""
"_F","4","0228","01/04/1996","01/04/2023",""
"_F","4","0229","01/04/1996","01/04/1996",""
"_F","2","0229","01/04/1996","01/04/2016","31/03/2025"
"_F","2","0229","01/04/1996","01/04/2025",""
"_F","4","0230","01/04/1996","01/04/2019",""
"_G","2","0231","01/04/1996","01/04/2019","31/03/2020"
"_G","2","0231","01/04/1996","01/04/2020","31/03/2022"
"_G","2","0231","01/04/1996","01/04/2022","31/03/2023"
"_G","2","0231","01/04/1996","01/04/2023","31/03/2024"
"_G","2","0231","01/04/1996","01/04/2024","31/03/2025"
"_G","2","0231","01/04/1996","01/04/2025",""
"_G","4","0231","24/01/2003","01/04/2019","31/03/2020"
"_G","4","0231","24/01/2003","01/04/2020","31/03/2024"
"_G","4","0231","24/01/2003","01/04/2024",""
"_P","2","0232","20/01/2021","20/01/2021",""
"_P","4","0232","20/01/2021","20/01/2021",""
"_G","2","0233","01/04/1996","01/04/2016","31/03/2020"
"_G","2","0233","01/04/1996","01/04/2020",""
"_G","2","0234","01/04/1996","01/04/2013","31/03/2020"
"_G","2","0234","01/04/1996","01/04/2020","31/03/2022"
"_G","2","0234","01/04/1996","01/04/2022","31/03/2024"
"_G","2","0234","01/04/1996","01/04/2024","31/03/2025"
"_G","2","0234","01/04/1996","01/04/2025",""
"_G","2","0235","01/04/1996","01/04/1996",""
"_G","2","0236","01/04/1996","01/04/1996",""
"_G","2","0237","01/04/1996","01/04/2019",""
"_G","2","0238","01/04/1996","01/04/2019","31/03/2020"
"_G","4","0238","01/04/1996","01/04/2019","31/03/2020"
"_G","2","0238","01/04/1996","01/04/2020","31/03/2023"
"_G","4","0238","01/04/1996","01/04/2020",""
"_G","2","0238","01/04/1996","01/04/2023","31/03/2024"
"_G","2","0238","01/04/1996","01/04/2024","31/03/2025"
"_G","2","0238","01/04/1996","01/04/2025",""
"_P","2","0239","20/01/2021","20/01/2021",""
"_P","4","0239","20/01/2021","20/01/2021",""
"_P","2","0240","20/01/2021","20/01/2021",""
"_P","4","0240","20/01/2021","20/01/2021",""
"_J","1","0241","01/04/1996","01/04/2019","31/03/2020"
"_J","2","0241","01/04/1996","01/04/2019","31/03/2020"
"_J","3","0241","01/04/1996","01/04/2019","31/03/2020"
"_J","4","0241","01/04/1996","01/04/2019","31/03/2020"
"_J","1","0241","01/04/1996","01/04/2020","31/03/2023"
"_J","2","0241","01/04/1996","01/04/2020","31/03/2022"
"_J","3","0241","01/04/1996","01/04/2020","31/03/2022"
"_J","4","0241","01/04/1996","01/04/2020","31/03/2023"
"_J","2","0241","01/04/1996","01/04/2022","31/03/2023"
"_J","3","0241","01/04/1996","01/04/2022","31/03/2023"
"_J","1","0241","01/04/1996","01/04/2023","31/03/2024"
"_J","2","0241","01/04/1996","01/04/2023","31/03/2024"
"_J","3","0241","01/04/1996","01/04/2023","31/03/2024"
"_J","4","0241","01/04/1996","01/04/2023","31/03/2024"
"_J","1","0241","01/04/1996","01/04/2024","31/03/2025"
"_J","2","0241","01/04/1996","01/04/2024","31/03/2025"
"_J","3","0241","01/04/1996","01/04/2024","31/03/2025"
"_J","4","0241","01/04/1996","01/04/2024","31/03/2025"
"_J","1","0241","01/04/1996","01/04/2025",""
"_J","2","0241","01/04/1996","01/04/2025",""
"_J","3","0241","01/04/1996","01/04/2025",""
"_J","4","0241","01/04/1996","01/04/2025",""
"_A","5","0242","01/04/1996","04/12/1998",""
"_A","6","0242","01/04/1996","04/12/1998",""
"_A","7","0242","01/04/1996","04/12/1998",""
"_A","8","0242","01/04/1996","04/12/1998",""
"_C","5","0242","01/04/1996","04/12/1998",""
"_C","6","0242","01/04/1996","04/12/1998",""
"_C","7","0242","01/04/1996","04/12/1998",""
"_C","8","0242","01/04/1996","04/12/1998",""
"_E","5","0242","01/04/1996","04/12/1998",""
"_E","6","0242","01/04/1996","04/12/1998",""
"_E","7","0242","01/04/1996","04/12/1998",""
"_E","8","0242","01/04/1996","04/12/1998",""
"_F","5","0242","01/04/1996","04/12/1998",""
"_F","6","0242","01/04/1996","04/12/1998",""
"_F","7","0242","01/04/1996","04/12/1998",""
"_F","8","0242","01/04/1996","04/12/1998",""
"_G","5","0242","01/04/1996","04/12/1998",""
"_G","6","0242","01/04/1996","04/12/1998",""
"_G","7","0242","01/04/1996","04/12/1998",""
