"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (GGPCAE)","Researched Average EAC"
"_P","4","0906","01/04/1996","01/04/2019","20103.7"
"_P","4","0906","01/04/1996","01/04/2024","22595.3"
"_P","4","0907","01/04/1996","01/04/1996","5000"
"_P","4","0907","01/04/1996","17/12/1998","13579.6"
"_P","4","0907","01/04/1996","01/04/2014","31923.4"
"_P","4","0907","01/04/1996","01/04/2015","10435.8"
"_P","4","0907","01/04/1996","01/04/2018","10491.8"
"_P","4","0907","01/04/1996","01/04/2020","12910.5"
"_P","4","0908","01/04/1996","01/04/1996","5000"
"_P","4","0908","01/04/1996","17/12/1998","16447"
"_P","4","0908","01/04/1996","01/04/2014","8800.4"
"_P","4","0908","01/04/1996","01/04/2016","7384.7"
"_P","4","0908","01/04/1996","01/04/2019","8133.1"
"_P","4","0908","01/04/1996","01/04/2020","7591.1"
"_P","4","0909","01/04/1996","01/04/1996","5000"
"_P","4","0909","01/04/1996","17/12/1998","25607"
"_P","4","0909","01/04/1996","01/04/2013","2139.2"
"_P","4","0910","01/04/1996","01/04/1996","5000"
"_P","4","0910","01/04/1996","17/12/1998","2922"
"_P","4","0910","01/04/1996","01/04/2013","13610.6"
"_P","4","0911","01/04/1996","01/04/1996","5000"
"_P","4","0911","01/04/1996","17/12/1998","12902.5"
"_P","4","0911","01/04/1996","01/04/2015","7741.4"
"_P","4","0911","01/04/1996","01/04/2016","7696.8"
"_P","4","0911","01/04/1996","01/04/2019","8976.9"
"_P","4","0912","01/04/1996","01/04/1996","5000"
"_P","4","0912","01/04/1996","17/12/1998","18790.4"
"_P","4","0912","01/04/1996","01/04/2013","9848.9"
"_P","4","0912","01/04/1996","01/04/2014","10758.5"
"_P","4","0912","01/04/1996","01/04/2015","7423.1"
"_P","4","0912","01/04/1996","01/04/2016","7189.3"
"_P","4","0913","01/04/1996","01/04/1996","5000"
"_P","4","0913","01/04/1996","17/12/1998","13551.4"
"_P","4","0913","01/04/1996","17/04/2010","9891.6"
"_P","4","0913","01/04/1996","01/04/2012","10535.2"
"_P","4","0913","01/04/1996","01/04/2013","9865.9"
"_P","4","0913","01/04/1996","01/04/2015","7891.1"
"_P","4","0913","01/04/1996","01/04/2020","10747.5"
"_P","4","0919","13/07/2007","13/07/2007","11738"
"_P","4","0919","13/07/2007","01/04/2013","20490"
"_P","4","0919","13/07/2007","01/04/2015","66501.5"
"_P","4","0919","13/07/2007","01/04/2016","70018"
"_P","4","0919","13/07/2007","01/04/2020","19059.5"
"_P","4","0919","13/07/2007","01/04/2022","15658.1"
"_P","4","0919","13/07/2007","01/04/2023","17424"
"_P","4","0919","13/07/2007","01/04/2024","19394"
"_P","4","0920","13/07/2007","13/07/2007","30454"
"_P","4","0920","13/07/2007","01/04/2011","30454"
"_P","4","0920","13/07/2007","01/04/2012","29110.3"
"_P","4","0920","13/07/2007","01/04/2013","28720.7"
"_P","4","0920","13/07/2007","01/04/2014","30213.5"
"_P","4","0920","13/07/2007","01/04/2015","28795"
"_P","4","0920","13/07/2007","01/04/2016","28888"
"_P","4","0920","13/07/2007","01/04/2018","27691.6"
"_P","4","0920","13/07/2007","01/04/2019","28139.4"
"_P","4","0920","13/07/2007","01/04/2020","26799.7"
"_P","4","0920","13/07/2007","01/04/2022","26129.6"
"_P","4","0920","13/07/2007","01/04/2023","27545"
"_P","4","0920","13/07/2007","01/04/2024","25796.6"
"_P","4","0929","01/04/1996","01/04/1996","6000"
"_P","4","0929","01/04/1996","17/12/1998","21084.4"
"_P","4","0930","01/04/1996","01/04/1996","6000"
"_P","4","0930","01/04/1996","17/12/1998","29775"
"_P","4","0931","01/04/1996","01/04/1996","6000"
"_P","4","0931","01/04/1996","17/12/1998","5956"
"_P","4","0933","10/11/2000","10/11/2000","7463.6"
"_P","4","0933","10/11/2000","01/04/2015","11105.2"
"_P","4","0934","10/11/2000","10/11/2000","27832.9"
"_P","4","0934","10/11/2000","01/04/2016","8991.5"
"_L","4","0942","28/04/2006","28/04/2006","24032"
"_L","4","0942","28/04/2006","01/04/2014","17499.9"
"_L","4","0942","28/04/2006","01/04/2015","16946.8"
"_L","4","0942","28/04/2006","01/04/2016","18030.7"
"_L","4","0942","28/04/2006","01/04/2018","16643.6"
"_L","4","0942","28/04/2006","01/04/2019","16045.5"
"_L","4","0942","28/04/2006","01/04/2020","17228.6"
"_L","4","0942","28/04/2006","01/04/2022","16242.8"
"_L","4","0942","28/04/2006","01/04/2024","15569.1"
"_L","4","0942","28/04/2006","01/04/2025","13139.1"
"_L","4","0943","28/04/2006","28/04/2006","24032"
"_L","4","0943","28/04/2006","01/04/2013","37407.6"
"_L","4","0943","28/04/2006","01/04/2015","33648.1"
"_L","4","0943","28/04/2006","01/04/2016","33475.5"
"_L","4","0944","28/04/2006","28/04/2006","24032"
"_L","4","0944","28/04/2006","01/04/2014","20317.5"
"_L","4","0944","28/04/2006","01/04/2015","16255.8"
"_L","4","0944","28/04/2006","01/04/2019","9710.6"
"_L","4","0944","28/04/2006","01/04/2020","8687.6"
"_L","4","0944","28/04/2006","01/04/2022","9509"
"_L","4","0944","28/04/2006","01/04/2023","9650.9"
"_L","4","0944","28/04/2006","01/04/2024","8996.1"
"_L","4","0944","28/04/2006","01/04/2025","9008.7"
"_L","4","0945","28/04/2006","28/04/2006","24032"
"_L","4","0945","28/04/2006","01/04/2014","15245.3"
"_L","4","0945","28/04/2006","01/04/2015","14648.7"
"_L","4","0945","28/04/2006","01/04/2022","9822.9"
"_L","4","0945","28/04/2006","01/04/2023","10471.3"
"_L","4","0945","28/04/2006","01/04/2024","9602.3"
"_L","4","0946","28/04/2006","28/04/2006","24032"
"_L","4","0946","28/04/2006","01/04/2019","13603.8"
"_L","4","0946","28/04/2006","01/04/2020","14696.2"
"_L","4","0946","28/04/2006","01/04/2025","7234.5"
"_A","4","0969","14/12/2011","18/07/2012","21304.1"
"_B","4","0969","14/12/2011","18/07/2012","21304.1"
"_B","4","0969","14/12/2011","01/04/2015","11785.5"
"_B","4","0969","14/12/2011","01/04/2016","11664"
"_B","4","0969","14/12/2011","01/04/2019","11892.1"
"_B","4","0969","14/12/2011","01/04/2023","13055"
"_B","4","0969","14/12/2011","01/04/2024","12696.2"
"_C","4","0969","14/12/2011","18/07/2012","21304.1"
"_D","4","0969","14/12/2011","18/07/2012","21304.1"
"_D","4","0969","14/12/2011","01/04/2024","32665.5"
"_E","4","0969","14/12/2011","18/07/2012","21304.1"
"_E","4","0969","14/12/2011","01/04/2022","19813"
"_F","4","0969","14/12/2011","14/12/2011","21304.1"
"_F","4","0969","14/12/2011","01/04/2014","19562.3"
"_G","4","0969","14/12/2011","18/07/2012","21304.1"
"_G","4","0969","14/12/2011","01/04/2020","8317.6"
"_G","4","0969","14/12/2011","01/04/2022","8489"
"_H","4","0969","14/12/2011","18/07/2012","21304.1"
"_H","4","0969","14/12/2011","01/04/2018","19432.3"
"_H","4","0969","14/12/2011","01/04/2019","20101"
"_H","4","0969","14/12/2011","01/04/2023","8604.3"
"_J","4","0969","14/12/2011","18/07/2012","21304.1"
"_J","4","0969","14/12/2011","01/04/2022","27895.5"
"_J","4","0969","14/12/2011","01/04/2023","25255.7"
"_J","4","0969","14/12/2011","01/04/2025","41118.7"
"_K","4","0969","14/12/2011","18/07/2012","21304.1"
"_K","4","0969","14/12/2011","01/04/2015","8260.8"
"_K","4","0969","14/12/2011","01/04/2016","8431.6"
"_K","4","0969","14/12/2011","01/04/2019","8890"
"_K","4","0969","14/12/2011","01/04/2023","8279.2"
"_K","4","0969","14/12/2011","01/04/2024","8472.6"
"_K","4","0969","14/12/2011","01/04/2025","8538.7"
"_L","4","0969","14/12/2011","18/07/2012","21304.1"
"_M","4","0969","14/12/2011","14/12/2011","30758.7"
"_M","4","0969","14/12/2011","14/12/2015","15712.1"
"_M","4","0969","14/12/2011","01/04/2019","17885.6"
"_M","4","0969","14/12/2011","01/04/2024","10731.4"
"_M","4","0969","14/12/2011","01/04/2025","10824.5"
"_N","4","0969","14/12/2011","18/07/2012","21304.1"
"_N","4","0969","14/12/2011","01/04/2019","18626.2"
"_P","4","0969","14/12/2011","18/07/2012","21304.1"
"_A","4","0970","15/06/2011","15/06/2011","3117"
"_A","4","0970","15/06/2011","01/04/2022","7494.6"
"_L","4","0978","17/08/2011","17/08/2011","12658"
"_L","4","0979","17/08/2011","17/08/2011","13650"
"_C","4","0982","16/10/2013","16/10/2013","17277"
"_J","4","0982","16/10/2013","16/10/2013","17277"
"_L","4","0982","16/10/2013","16/10/2013","17277"
"_L","4","0986","27/02/2020","27/02/2020","14868.9"
"_L","4","0987","27/02/2020","27/02/2020","33015.3"
"_P","4","1803","26/01/2022","26/01/2022","14684"
"_P","4","1805","26/01/2022","26/01/2022","14684"
"_P","4","1809","26/01/2022","26/01/2022","14684"
"_P","4","1811","26/01/2022","26/01/2022","14684"
"_P","4","1815","26/01/2022","26/01/2022","14684"
"_P","4","1817","26/01/2022","26/01/2022","14684"
"_P","4","1821","26/01/2022","26/01/2022","14684"
"_P","4","1823","26/01/2022","26/01/2022","14684"
"_P","4","1827","26/01/2022","26/01/2022","14684"
"_P","4","1833","26/01/2022","26/01/2022","14684"
"_P","4","1835","26/01/2022","26/01/2022","14684"
"_P","4","1837","26/01/2022","26/01/2022","14684"
"_P","4","1839","26/01/2022","26/01/2022","14684"
"_P","4","1845","26/01/2022","26/01/2022","14684"
"_P","4","1847","26/01/2022","26/01/2022","14684"
"_P","4","1849","26/01/2022","26/01/2022","14684"
"_P","4","1850","26/01/2022","26/01/2022","21522"
"_A","5","0075","01/04/1996","01/04/1996","99238"
"_A","5","0075","01/04/1996","01/07/1998","101265"
"_A","5","0075","01/04/1996","01/04/2016","57926.3"
"_A","5","0076","01/04/1996","01/04/1996","36647"
"_A","5","0115","09/06/1999","09/06/1999","76600"
"_L","5","0127","01/04/1996","01/04/1996","58343"
"_L","5","0127","01/04/1996","17/04/2010","76882.8"
"_L","5","0127","01/04/1996","01/04/2011","76882.8"
"_L","5","0127","01/04/1996","01/04/2012","70207.9"
"_L","5","0127","01/04/1996","01/04/2013","67221.7"
"_L","5","0127","01/04/1996","01/04/2014","61903.3"
"_L","5","0127","01/04/1996","01/04/2015","62247.3"
"_L","5","0127","01/04/1996","01/04/2016","62778.2"
"_L","5","0127","01/04/1996","01/04/2018","64049.4"
"_L","5","0127","01/04/1996","01/04/2023","49567.2"
"_L","5","0127","01/04/1996","01/04/2025","47857.6"
"_E","5","0132","01/04/1996","01/04/1996","75939.3"
"_E","5","0132","01/04/1996","01/04/2015","51962.6"
"_E","5","0132","01/04/1996","01/04/2016","48263.9"
"_E","5","0132","01/04/1996","01/04/2018","49402.5"
"_J","5","0133","01/04/1996","01/04/1996","64888"
"_J","5","0133","01/04/1996","01/04/2013","89677.1"
"_J","5","0133","01/04/1996","01/04/2014","84326.9"
"_J","5","0133","01/04/1996","01/04/2015","81287.3"
"_J","5","0133","01/04/1996","01/04/2016","74658.9"
"_F","5","0134","01/04/1996","01/04/1996","43336"
"_F","5","0134","01/04/1996","01/04/2011","43336"
"_F","5","0134","01/04/1996","01/04/2012","69326.3"
"_F","5","0134","01/04/1996","01/04/2013","63933.3"
"_F","5","0134","01/04/1996","01/04/2014","64831.9"
"_F","5","0134","01/04/1996","01/04/2015","64791.5"
"_F","5","0134","01/04/1996","01/04/2016","69455.4"
"_L","5","0135","01/04/1996","01/04/1996","58343"
"_L","5","0135","01/04/1996","01/04/2011","58343"
"_L","5","0135","01/04/1996","01/04/2012","90433.4"
"_L","5","0135","01/04/1996","01/04/2013","83837.4"
"_L","5","0135","01/04/1996","01/04/2014","91024.9"
"_L","5","0135","01/04/1996","01/04/2015","88830"
"_L","5","0135","01/04/1996","01/04/2016","92539.7"
"_L","5","0135","01/04/1996","01/04/2018","97499.7"
"_L","5","0135","01/04/1996","01/04/2020","100370.4"
"_D","5","0136","01/04/1996","10/04/2008","89319.6"
"_D","5","0136","01/04/1996","01/04/1996","55814"
"_D","5","0136","01/04/1996","01/04/2011","89319.6"
"_D","5","0136","01/04/1996","01/04/2012","80994.7"
"_D","5","0136","01/04/1996","01/04/2013","80870.6"
"_D","5","0136","01/04/1996","01/04/2014","72493.2"
"_D","5","0136","01/04/1996","01/04/2015","65135.1"
"_D","5","0136","01/04/1996","01/04/2016","62443.1"
"_D","5","0136","01/04/1996","01/04/2018","55910.8"
"_D","5","0136","01/04/1996","01/04/2019","61347.6"
"_D","5","0136","01/04/1996","01/04/2025","33287.2"
"_D","5","0137","01/04/1996","01/04/1996","191632"
"_D","5","0137","01/04/1996","24/12/1998","98750.9"
"_B","5","0138","01/04/1996","01/04/1996","92142"
"_B","5","0138","01/04/1996","10/04/2008","91393.3"
"_B","5","0138","01/04/1996","01/04/2011","91393.3"
"_B","5","0138","01/04/1996","01/04/2012","86417.2"
"_B","5","0138","01/04/1996","01/04/2013","78101"
"_B","5","0138","01/04/1996","01/04/2014","82945.1"
"_B","5","0138","01/04/1996","01/04/2015","74604.8"
"_B","5","0138","01/04/1996","01/04/2016","76176.5"
"_B","5","0138","01/04/1996","01/04/2018","79322.6"
"_G","5","0141","01/04/1996","01/04/1996","73631.5"
"_G","5","0141","01/04/1996","01/04/2011","73631.5"
"_G","5","0141","01/04/1996","01/04/2012","86999.3"
"_G","5","0141","01/04/1996","01/04/2013","78539.6"
"_G","5","0141","01/04/1996","01/04/2014","68492.1"
"_G","5","0141","01/04/1996","01/04/2015","74850.3"
"_G","5","0141","01/04/1996","01/04/2016","78322.1"
"_G","5","0141","01/04/1996","01/04/2018","72721.8"
"_C","5","0142","01/04/1996","01/04/1996","50906"
"_C","5","0142","01/04/1996","10/04/2008","97082.9"
"_C","5","0142","01/04/1996","01/04/2011","97082.9"
"_C","5","0142","01/04/1996","01/04/2012","101423.4"
"_C","5","0142","01/04/1996","01/04/2013","93558.5"
"_C","5","0142","01/04/1996","01/04/2014","84438"
"_C","5","0142","01/04/1996","01/04/2015","85137.7"
"_C","5","0142","01/04/1996","01/04/2016","83680"
"_C","5","0142","01/04/1996","01/04/2018","84901.8"
"_C","5","0142","01/04/1996","01/04/2019","86291.5"
"_C","5","0142","01/04/1996","01/04/2020","84223.9"
"_A","5","0144","01/04/1996","01/04/1996","11168"
"_A","5","0144","01/04/1996","01/07/1998","37249"
"_A","5","0144","01/04/1996","10/04/2008","92570"
"_A","5","0144","01/04/1996","01/04/2011","92570"
"_A","5","0144","01/04/1996","01/04/2012","92546.7"
"_A","5","0144","01/04/1996","01/04/2013","85563.7"
"_A","5","0144","01/04/1996","01/04/2014","81059.7"
"_A","5","0144","01/04/1996","01/04/2015","78299.9"
"_A","5","0144","01/04/1996","01/04/2016","78688.4"
"_A","5","0144","01/04/1996","01/04/2018","71094.9"
"_A","5","0144","01/04/1996","01/04/2019","67016.2"
"_A","5","0144","01/04/1996","01/04/2020","60992"
"_K","5","0144","01/04/1996","01/04/1996","399593"
"_E","5","0145","01/04/1996","01/04/1996","80543.2"
"_E","5","0145","01/04/1996","10/04/2008","76498.7"
"_E","5","0145","01/04/1996","01/04/2011","76498.7"
"_E","5","0145","01/04/1996","01/04/2012","64715.3"
"_E","5","0145","01/04/1996","01/04/2013","60892.7"
"_E","5","0145","01/04/1996","01/04/2014","56684.9"
"_E","5","0145","01/04/1996","01/04/2015","56936"
"_E","5","0145","01/04/1996","01/04/2016","58397.8"
"_E","5","0145","01/04/1996","01/04/2018","53106.7"
"_E","5","0145","01/04/1996","01/04/2020","58972"
"_H","5","0146","01/04/1996","01/04/1996","72970"
"_H","5","0146","01/04/1996","10/04/2008","61397.5"
"_H","5","0146","01/04/1996","01/04/2011","61397.5"
"_H","5","0146","01/04/1996","01/04/2012","66116.8"
"_H","5","0146","01/04/1996","01/04/2013","62602.1"
"_H","5","0146","01/04/1996","01/04/2014","60451.2"
"_H","5","0146","01/04/1996","01/04/2015","61219.8"
"_H","5","0146","01/04/1996","01/04/2016","64700.5"
"_H","5","0146","01/04/1996","01/04/2018","70048.3"
"_H","5","0146","01/04/1996","01/04/2022","42328.8"
"_M","5","0147","01/04/1996","01/04/1996","55164"
"_M","5","0147","01/04/1996","17/04/2010","90435.5"
"_M","5","0147","01/04/1996","01/04/2011","90435.5"
"_M","5","0147","01/04/1996","01/04/2012","78826"
"_M","5","0147","01/04/1996","01/04/2013","73909.9"
"_M","5","0147","01/04/1996","01/04/2014","80964.1"
"_M","5","0147","01/04/1996","01/04/2015","78710.5"
"_M","5","0147","01/04/1996","01/04/2016","76737.6"
"_M","5","0147","01/04/1996","01/04/2018","81476.1"
"_M","5","0147","01/04/1996","01/04/2019","77530.1"
"_M","5","0147","01/04/1996","01/04/2020","72934.6"
"_A","5","0151","01/04/1996","09/03/2007","86130.2"
"_A","5","0151","01/04/1996","01/04/2015","69204.4"
"_A","5","0151","01/04/1996","01/04/2016","70373.7"
"_B","5","0151","01/04/1996","09/03/2007","90569"
"_B","5","0151","01/04/1996","01/04/2013","52096.8"
"_B","5","0151","01/04/1996","01/04/2014","48121.9"
"_B","5","0151","01/04/1996","01/04/2015","56387.7"
"_B","5","0151","01/04/1996","01/04/2016","57978.6"
"_B","5","0151","01/04/1996","01/04/2018","60052"
"_B","5","0151","01/04/1996","01/04/2023","75266.5"
"_C","5","0151","01/04/1996","09/03/2007","86130.2"
"_C","5","0151","01/04/1996","01/04/2015","65273.3"
"_E","5","0151","01/04/1996","01/04/1996","86130.2"
"_E","5","0151","01/04/1996","10/04/2008","62367.4"
"_E","5","0151","01/04/1996","01/04/2011","62367.4"
"_E","5","0151","01/04/1996","01/04/2012","59688.8"
"_E","5","0151","01/04/1996","01/04/2013","57708.3"
"_E","5","0151","01/04/1996","01/04/2014","56488.6"
"_E","5","0151","01/04/1996","01/04/2015","53644.3"
"_E","5","0151","01/04/1996","01/04/2016","55251.4"
"_E","5","0151","01/04/1996","01/04/2018","56076.4"
"_E","5","0151","01/04/1996","01/04/2019","55248.8"
"_E","5","0151","01/04/1996","01/04/2020","60631.5"
"_F","5","0151","01/04/1996","01/04/1996","50955"
"_F","5","0151","01/04/1996","01/04/2011","50955"
"_F","5","0151","01/04/1996","01/04/2014","66265"
"_F","5","0151","01/04/1996","01/04/2015","67164.1"
"_F","5","0151","01/04/1996","01/04/2016","66797.5"
"_F","5","0151","01/04/1996","01/04/2019","77182.8"
"_G","5","0151","01/04/1996","13/07/2007","71035.6"
"_G","5","0151","01/04/1996","01/04/2013","61971.4"
"_G","5","0151","01/04/1996","01/04/2014","67542.5"
"_G","5","0151","01/04/1996","01/04/2015","64598.3"
"_G","5","0151","01/04/1996","01/04/2016","65761"
"_G","5","0151","01/04/1996","01/04/2019","86521.2"
"_G","5","0151","01/04/1996","01/04/2022","94931.8"
"_G","5","0151","01/04/1996","01/04/2023","93769.2"
"_H","5","0151","01/04/1996","16/02/2011","62367.4"
"_H","5","0151","01/04/1996","01/04/2015","64538.2"
"_H","5","0151","01/04/1996","01/04/2016","69810.8"
"_H","5","0151","01/04/1996","01/04/2024","63445.5"
"_H","5","0151","01/04/1996","01/04/2025","69250.1"
"_J","5","0151","01/04/1996","09/03/2007","86130.2"
"_J","5","0151","01/04/1996","01/04/2013","89419.2"
"_J","5","0151","01/04/1996","01/04/2015","56976.9"
"_J","5","0151","01/04/1996","01/04/2016","57480.1"
"_J","5","0151","01/04/1996","01/04/2018","54358.8"
"_J","5","0151","01/04/1996","01/04/2019","58161.5"
"_J","5","0151","01/04/1996","01/04/2020","52837"
"_K","5","0151","01/04/1996","09/03/2007","86130.2"
"_K","5","0151","01/04/1996","01/04/2013","75443.3"
"_K","5","0151","01/04/1996","01/04/2015","67964.1"
"_K","5","0151","01/04/1996","01/04/2016","60400.5"
"_L","5","0151","01/04/1996","09/03/2007","86130.2"
"_L","5","0151","01/04/1996","01/04/2014","73584.3"
"_L","5","0151","01/04/1996","01/04/2015","57534.9"
"_L","5","0151","01/04/1996","01/04/2016","73684.2"
"_M","5","0151","01/04/1996","10/08/2007","51002"
"_M","5","0151","01/04/1996","01/04/2013","56771"
"_M","5","0151","01/04/1996","01/04/2015","79892.5"
"_M","5","0151","01/04/1996","01/04/2016","78015.1"
"_L","5","0154","01/04/1996","01/04/1996","58343"
"_L","5","0154","01/04/1996","10/04/2008","94551.8"
"_L","5","0154","01/04/1996","01/04/2012","97616.8"
"_L","5","0154","01/04/1996","01/04/2013","93577.7"
"_L","5","0154","01/04/1996","01/04/2019","58724.5"
"_L","5","0154","01/04/1996","01/04/2014","83315.3"
"_L","5","0154","01/04/1996","01/04/2015","72981.4"
"_L","5","0154","01/04/1996","01/04/2016","76858.6"
"_L","5","0154","01/04/1996","01/04/2022","57529.4"
"_H","5","0175","01/04/1996","01/04/1996","72970"
"_H","5","0175","01/04/1996","01/04/2012","59281.5"
"_F","5","0224","01/04/1996","01/04/1996","40837"
"_F","5","0224","01/04/1996","01/04/2012","203617.8"
"_F","5","0224","01/04/1996","01/04/2015","169369.4"
"_F","5","0224","01/04/1996","01/04/2016","152828.6"
"_F","5","0225","01/04/1996","01/04/1996","40837"
"_F","5","0226","01/04/1996","01/04/1996","40837"
"_F","5","0227","01/04/1996","01/04/1996","40837"
"_F","5","0227","01/04/1996","01/04/2011","40837"
"_F","5","0227","01/04/1996","01/04/2012","30369.4"
"_F","5","0227","01/04/1996","01/04/2013","33120.5"
"_F","5","0227","01/04/1996","01/04/2014","32237.5"
"_F","5","0227","01/04/1996","01/04/2015","33377"
"_F","5","0227","01/04/1996","01/04/2016","32684.2"
"_F","5","0227","01/04/1996","01/04/2018","34455"
"_A","5","0242","01/04/1996","04/12/1998","40099.7"
"_B","5","0242","01/04/1996","01/04/1996","90569"
"_B","5","0242","01/04/1996","10/04/2008","99176.2"
"_B","5","0242","01/04/1996","01/04/2011","99176.2"
"_B","5","0242","01/04/1996","01/04/2012","82569.4"
"_B","5","0242","01/04/1996","01/04/2013","77093.1"
"_B","5","0242","01/04/1996","01/04/2014","74611.4"
"_B","5","0242","01/04/1996","01/04/2015","73107.5"
"_B","5","0242","01/04/1996","01/04/2016","73677.4"
"_B","5","0242","01/04/1996","01/04/2018","79764.7"
"_B","5","0242","01/04/1996","01/04/2019","77189.4"
"_B","5","0242","01/04/1996","01/04/2023","62470.8"
"_B","5","0242","01/04/1996","01/04/2024","63661.5"
"_C","5","0242","01/04/1996","04/12/1998","53290"
"_D","5","0242","01/04/1996","04/12/1998","60081"
"_E","5","0242","01/04/1996","04/12/1998","86130"
"_F","5","0242","01/04/1996","04/12/1998","50955"
"_G","5","0242","01/04/1996","04/12/1998","71035.6"
"_H","5","0242","01/04/1996","04/12/1998","90719"
"_H","5","0242","01/04/1996","01/04/2014","82570.9"
"_J","5","0242","01/04/1996","01/04/2014","55765.1"
"_J","5","0242","01/04/1996","04/12/1998","67864"
"_J","5","0242","01/04/1996","01/04/2013","57512.6"
"_J","5","0242","01/04/1996","01/04/2015","55092.3"
"_K","5","0242","01/04/1996","01/04/1996","65516.8"
"_K","5","0242","01/04/1996","10/04/2008","98596.5"
"_K","5","0242","01/04/1996","01/04/2011","98596.5"
"_K","5","0242","01/04/1996","01/04/2012","79466"
"_K","5","0242","01/04/1996","01/04/2013","80239.3"
"_K","5","0242","01/04/1996","01/04/2014","75018"
"_K","5","0242","01/04/1996","01/04/2015","72819.6"
"_K","5","0242","01/04/1996","01/04/2016","70045"
"_K","5","0242","01/04/1996","01/04/2018","72805"
"_K","5","0242","01/04/1996","01/04/2019","66784.1"
"_K","5","0242","01/04/1996","01/04/2023","53945.3"
"_M","5","0242","01/04/1996","04/12/1998","51002"
"_A","5","0244","01/04/1996","01/04/1996","40099.7"
"_A","5","0244","01/04/1996","01/07/1998","51064"
"_A","5","0244","01/04/1996","10/04/2008","87149.4"
"_A","5","0244","01/04/1996","17/04/2010","77453.5"
"_A","5","0244","01/04/1996","01/04/2011","77453.5"
"_A","5","0244","01/04/1996","01/04/2012","75644"
"_A","5","0244","01/04/1996","01/04/2013","72990.5"
"_A","5","0244","01/04/1996","01/04/2014","67271.3"
"_A","5","0244","01/04/1996","01/04/2015","66648.3"
"_A","5","0244","01/04/1996","01/04/2016","67810.1"
"_A","5","0244","01/04/1996","01/04/2018","68421.8"
"_A","5","0244","01/04/1996","01/04/2019","63102"
"_A","5","0244","01/04/1996","01/04/2020","62834.5"
"_A","5","0244","01/04/1996","01/04/2022","59951.9"
"_A","5","0244","01/04/1996","01/04/2023","62167.1"
"_A","5","0244","01/04/1996","01/04/2024","64834.3"
"_A","5","0244","01/04/1996","01/04/2025","64831"
"_C","5","0244","01/04/1996","01/04/1996","53290"
"_C","5","0244","01/04/1996","17/04/2010","108531.9"
"_C","5","0244","01/04/1996","01/04/2011","108531.9"
"_C","5","0244","01/04/1996","01/04/2012","104347.1"
"_C","5","0244","01/04/1996","01/04/2013","91610.8"
"_C","5","0244","01/04/1996","01/04/2014","88413.5"
"_C","5","0244","01/04/1996","01/04/2015","89230.7"
"_C","5","0244","01/04/1996","01/04/2016","87548.3"
"_C","5","0244","01/04/1996","01/04/2018","83506.7"
"_F","5","0244","01/04/1996","01/04/1996","40837"
"_F","5","0244","01/04/1996","10/04/2008","60048.8"
"_F","5","0244","01/04/1996","17/04/2010","67858.7"
"_F","5","0244","01/04/1996","01/04/2011","67858.7"
"_F","5","0244","01/04/1996","01/04/2012","62057.2"
"_F","5","0244","01/04/1996","01/04/2013","55051.1"
"_F","5","0244","01/04/1996","01/04/2014","51680"
"_F","5","0244","01/04/1996","01/04/2015","50598.7"
"_F","5","0244","01/04/1996","01/04/2016","50800.6"
"_F","5","0244","01/04/1996","01/04/2018","41061.9"
"_F","5","0244","01/04/1996","01/04/2020","42922.2"
"_G","5","0244","01/04/1996","01/04/1996","71035.6"
"_G","5","0244","01/04/1996","10/04/2008","95102"
"_G","5","0244","01/04/1996","01/04/2011","95102"
"_G","5","0244","01/04/1996","01/04/2012","79180.1"
"_G","5","0244","01/04/1996","01/04/2013","73309.1"
"_G","5","0244","01/04/1996","01/04/2014","70699.3"
"_G","5","0244","01/04/1996","01/04/2015","71686.5"
"_G","5","0244","01/04/1996","01/04/2016","73191.1"
"_G","5","0244","01/04/1996","01/04/2018","72044.6"
"_G","5","0244","01/04/1996","01/04/2019","78234.1"
"_G","5","0244","01/04/1996","01/04/2020","72915.4"
"_H","5","0244","01/04/1996","08/05/1998","90719"
"_H","5","0244","01/04/1996","01/04/1996","72970"
"_H","5","0244","01/04/1996","01/04/2011","90719"
"_H","5","0244","01/04/1996","01/04/2012","81309"
"_H","5","0244","01/04/1996","01/04/2013","77702.8"
"_H","5","0244","01/04/1996","01/04/2014","74950.1"
"_H","5","0244","01/04/1996","01/04/2015","73302.6"
"_H","5","0244","01/04/1996","01/04/2016","73451.1"
"_H","5","0244","01/04/1996","01/04/2018","63412.8"
"_H","5","0244","01/04/1996","01/04/2020","75870"
"_H","5","0244","01/04/1996","01/04/2025","63240.4"
"_J","5","0244","01/04/1996","01/04/1996","67864"
"_J","5","0244","01/04/1996","10/04/2008","79736.3"
"_J","5","0244","01/04/1996","01/04/2011","79736.3"
"_J","5","0244","01/04/1996","01/04/2012","79287.8"
"_J","5","0244","01/04/1996","01/04/2013","74798"
"_J","5","0244","01/04/1996","01/04/2014","71157.1"
"_J","5","0244","01/04/1996","01/04/2015","71679.3"
"_J","5","0244","01/04/1996","01/04/2016","74441.4"
"_J","5","0244","01/04/1996","01/04/2018","66400.8"
"_J","5","0244","01/04/1996","01/04/2019","71208.3"
"_J","5","0244","01/04/1996","01/04/2020","65396.9"
"_K","5","0244","01/04/1996","07/12/2007","65516.8"
"_K","5","0244","01/04/1996","01/04/2013","77101.7"
