"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Time Pattern Regime ID","Average Fraction Of Yearly Consumption"
"_C","2","0156","01/04/1996","01/04/2020","01001","0.62554"
"_C","2","0156","01/04/1996","01/04/2022","01001","0.663397"
"_C","2","0156","01/04/1996","01/04/2023","01001","0.657732"
"_C","2","0156","01/04/1996","01/04/2024","01001","0.626695"
"_C","2","0156","01/04/1996","01/04/2025","01001","0.649098"
"_C","2","0157","01/04/1996","01/04/2016","01002","0.316562"
"_C","2","0157","01/04/1996","01/04/2016","01003","0.683438"
"_C","2","0158","01/04/1996","01/04/2019","01008","0.428791"
"_C","2","0158","01/04/1996","01/04/2020","01008","0.427381"
"_C","2","0158","01/04/1996","01/04/2022","01008","0.405748"
"_C","2","0158","01/04/1996","01/04/2024","01008","0.412545"
"_C","2","0158","01/04/1996","01/04/2025","01008","0.405248"
"_C","2","0158","01/04/1996","01/04/2019","01009","0.571209"
"_C","2","0158","01/04/1996","01/04/2020","01009","0.572619"
"_C","2","0158","01/04/1996","01/04/2022","01009","0.594252"
"_C","2","0158","01/04/1996","01/04/2024","01009","0.587455"
"_C","2","0158","01/04/1996","01/04/2025","01009","0.594752"
"_C","2","0159","01/04/1996","01/04/2018","00028","1"
"_C","2","0159","01/04/1996","01/04/2020","00028","1"
"_C","2","0159","01/04/1996","01/04/2022","00028","1"
"_J","1","0160","01/04/1996","01/04/2019","01014","0.32908"
"_J","1","0160","01/04/1996","01/04/2020","01014","0.368072"
"_J","1","0160","01/04/1996","01/04/2023","01014","0.248441"
"_J","1","0160","01/04/1996","01/04/2024","01014","0.311433"
"_J","1","0160","01/04/1996","01/04/2025","01014","0.338153"
"_J","1","0160","01/04/1996","01/04/2019","01015","0.67092"
"_J","1","0160","01/04/1996","01/04/2020","01015","0.631928"
"_J","1","0160","01/04/1996","01/04/2023","01015","0.751559"
"_J","1","0160","01/04/1996","01/04/2024","01015","0.688567"
"_J","1","0160","01/04/1996","01/04/2025","01015","0.661847"
"_J","2","0160","01/04/1996","01/04/2019","01014","0.430059"
"_J","2","0160","01/04/1996","01/04/2020","01014","0.42705"
"_J","2","0160","01/04/1996","01/04/2023","01014","0.414637"
"_J","2","0160","01/04/1996","01/04/2024","01014","0.438193"
"_J","2","0160","01/04/1996","01/04/2025","01014","0.421419"
"_J","2","0160","01/04/1996","01/04/2024","01015","0.561807"
"_J","2","0160","01/04/1996","01/04/2019","01015","0.569941"
"_J","2","0160","01/04/1996","01/04/2020","01015","0.57295"
"_J","2","0160","01/04/1996","01/04/2023","01015","0.585363"
"_J","2","0160","01/04/1996","01/04/2025","01015","0.578581"
"_J","3","0160","01/04/1996","01/04/1996","01014","0.13"
"_J","3","0160","01/04/1996","01/04/2022","01014","0.35323"
"_J","3","0160","01/04/1996","01/04/1996","01015","0.87"
"_J","3","0160","01/04/1996","01/04/2022","01015","0.64677"
"_J","4","0160","01/04/1996","01/04/2018","01014","0.36123"
"_J","4","0160","01/04/1996","01/04/2025","01014","0.301592"
"_J","4","0160","01/04/1996","01/04/2020","01014","0.388796"
"_J","4","0160","01/04/1996","01/04/2022","01014","0.373721"
"_J","4","0160","01/04/1996","01/04/2024","01014","0.345626"
"_J","4","0160","01/04/1996","01/04/2018","01015","0.63877"
"_J","4","0160","01/04/1996","01/04/2020","01015","0.611204"
"_J","4","0160","01/04/1996","01/04/2022","01015","0.626279"
"_J","4","0160","01/04/1996","01/04/2024","01015","0.654374"
"_J","4","0160","01/04/1996","01/04/2025","01015","0.698408"
"_J","1","0161","01/04/1996","01/04/2019","01018","0.369859"
"_J","1","0161","01/04/1996","01/04/2020","01018","0.370515"
"_J","1","0161","01/04/1996","01/04/2022","01018","0.375465"
"_J","1","0161","01/04/1996","01/04/2023","01018","0.386289"
"_J","1","0161","01/04/1996","01/04/2024","01018","0.352851"
"_J","1","0161","01/04/1996","01/04/2019","01019","0.630141"
"_J","1","0161","01/04/1996","01/04/2020","01019","0.629485"
"_J","1","0161","01/04/1996","01/04/2022","01019","0.624535"
"_J","1","0161","01/04/1996","01/04/2023","01019","0.613711"
"_J","1","0161","01/04/1996","01/04/2024","01019","0.647149"
"_J","2","0161","01/04/1996","01/04/2019","01018","0.372703"
"_J","2","0161","01/04/1996","01/04/2020","01018","0.359372"
"_J","2","0161","01/04/1996","01/04/2022","01018","0.36987"
"_J","2","0161","01/04/1996","01/04/2019","01019","0.627297"
"_J","2","0161","01/04/1996","01/04/2023","01018","0.367272"
"_J","2","0161","01/04/1996","01/04/2024","01018","0.369175"
"_J","2","0161","01/04/1996","01/04/2025","01018","0.437371"
"_J","2","0161","01/04/1996","01/04/2020","01019","0.640628"
"_J","2","0161","01/04/1996","01/04/2022","01019","0.63013"
"_J","2","0161","01/04/1996","01/04/2023","01019","0.632728"
"_J","2","0161","01/04/1996","01/04/2024","01019","0.630825"
"_J","2","0161","01/04/1996","01/04/2025","01019","0.562629"
"_J","3","0161","01/04/1996","01/04/1996","01018","0.13"
"_J","3","0161","01/04/1996","01/04/1996","01019","0.87"
"_J","4","0161","01/04/1996","01/04/2015","01018","0.250203"
"_J","4","0161","01/04/1996","01/04/2015","01019","0.749797"
"_J","1","0162","01/04/1996","01/04/2019","01020","0.14"
"_J","1","0162","01/04/1996","01/04/2023","01020","0.418454"
"_J","1","0162","01/04/1996","01/04/2019","01021","0.86"
"_J","1","0162","01/04/1996","01/04/2023","01021","0.581546"
"_J","2","0162","01/04/1996","01/04/1996","01020","0.456137"
"_J","2","0162","01/04/1996","01/04/1996","01021","0.543863"
"_J","3","0162","01/04/1996","01/04/1996","01020","0.13"
"_J","3","0162","01/04/1996","01/04/1996","01021","0.87"
"_J","4","0162","01/04/1996","01/04/1996","01020","0.279063"
"_J","4","0162","01/04/1996","01/04/1996","01021","0.720937"
"_J","1","0163","01/04/1996","01/04/1996","01034","0.14"
"_J","1","0163","01/04/1996","01/04/1996","01035","0.86"
"_J","2","0163","01/04/1996","01/04/2014","01034","0.324605"
"_J","2","0163","01/04/1996","01/04/2014","01035","0.675395"
"_J","3","0163","01/04/1996","01/04/1996","01034","0.13"
"_J","3","0163","01/04/1996","01/04/1996","01035","0.87"
"_J","4","0163","01/04/1996","01/04/1996","01034","0.279063"
"_J","4","0163","01/04/1996","01/04/1996","01035","0.720937"
"_J","1","0164","01/04/1996","01/04/1996","01037","0.14"
"_J","1","0164","01/04/1996","01/04/2020","01037","0.21475"
"_J","1","0164","01/04/1996","01/04/1996","01038","0.86"
"_J","1","0164","01/04/1996","01/04/2020","01038","0.78525"
"_J","2","0164","01/04/1996","01/04/2015","01037","0.288923"
"_J","2","0164","01/04/1996","01/04/2015","01038","0.711077"
"_J","3","0164","01/04/1996","01/04/1996","01037","0.13"
"_J","3","0164","01/04/1996","01/04/1996","01038","0.87"
"_J","4","0164","01/04/1996","01/04/1996","01037","0.279063"
"_J","4","0164","01/04/1996","01/04/1996","01038","0.720937"
"_J","1","0165","01/04/1996","01/04/2019","01039","0.23928"
"_J","1","0165","01/04/1996","01/04/2020","01039","0.244772"
"_J","1","0165","01/04/1996","01/04/2023","01039","0.252027"
"_J","1","0165","01/04/1996","01/04/2024","01039","0.268552"
"_J","1","0165","01/04/1996","01/04/2025","01039","0.257069"
"_J","1","0165","01/04/1996","01/04/2019","01040","0.76072"
"_J","1","0165","01/04/1996","01/04/2020","01040","0.755228"
"_J","1","0165","01/04/1996","01/04/2023","01040","0.747973"
"_J","1","0165","01/04/1996","01/04/2024","01040","0.731448"
"_J","1","0165","01/04/1996","01/04/2025","01040","0.742931"
"_J","2","0165","01/04/1996","01/04/2019","01039","0.384951"
"_J","2","0165","01/04/1996","01/04/2020","01039","0.383011"
"_J","2","0165","01/04/1996","01/04/2022","01039","0.36056"
"_J","2","0165","01/04/1996","01/04/2023","01039","0.360654"
"_J","2","0165","01/04/1996","01/04/2024","01039","0.383946"
"_J","2","0165","01/04/1996","01/04/2025","01039","0.377143"
"_J","2","0165","01/04/1996","01/04/2019","01040","0.615049"
"_J","2","0165","01/04/1996","01/04/2020","01040","0.616989"
"_J","2","0165","01/04/1996","01/04/2022","01040","0.63944"
"_J","2","0165","01/04/1996","01/04/2023","01040","0.639346"
"_J","2","0165","01/04/1996","01/04/2024","01040","0.616054"
"_J","2","0165","01/04/1996","01/04/2025","01040","0.622857"
"_J","3","0165","01/04/1996","01/04/2019","01039","0.296242"
"_J","3","0165","01/04/1996","01/04/2020","01039","0.350117"
"_J","3","0165","01/04/1996","01/04/2019","01040","0.703758"
"_J","3","0165","01/04/1996","01/04/2020","01040","0.649883"
"_J","4","0165","01/04/1996","01/04/2019","01039","0.313366"
"_J","4","0165","01/04/1996","01/04/2020","01039","0.315275"
"_J","4","0165","01/04/1996","01/04/2023","01039","0.307657"
"_J","4","0165","01/04/1996","01/04/2024","01039","0.307128"
"_J","4","0165","01/04/1996","01/04/2025","01039","0.321189"
"_J","4","0165","01/04/1996","01/04/2019","01040","0.686634"
"_J","4","0165","01/04/1996","01/04/2020","01040","0.684725"
"_J","4","0165","01/04/1996","01/04/2023","01040","0.692343"
"_J","4","0165","01/04/1996","01/04/2024","01040","0.692872"
"_J","4","0165","01/04/1996","01/04/2025","01040","0.678811"
"_J","1","0166","01/04/1996","01/04/2019","01048","0.228782"
"_J","1","0166","01/04/1996","01/04/2020","01048","0.243182"
"_J","1","0166","01/04/1996","01/04/2023","01048","0.250286"
"_J","1","0166","01/04/1996","01/04/2024","01048","0.2664"
"_J","1","0166","01/04/1996","01/04/2025","01048","0.259865"
"_J","1","0166","01/04/1996","01/04/2019","01049","0.771218"
"_J","1","0166","01/04/1996","01/04/2020","01049","0.756818"
"_J","1","0166","01/04/1996","01/04/2023","01049","0.749714"
"_J","1","0166","01/04/1996","01/04/2024","01049","0.7336"
"_J","1","0166","01/04/1996","01/04/2025","01049","0.740135"
"_J","2","0166","01/04/1996","01/04/2019","01048","0.366418"
"_J","2","0166","01/04/1996","01/04/2020","01048","0.367349"
"_J","2","0166","01/04/1996","01/04/2022","01048","0.35408"
"_J","2","0166","01/04/1996","01/04/2023","01048","0.354946"
"_J","2","0166","01/04/1996","01/04/2024","01048","0.373979"
"_J","2","0166","01/04/1996","01/04/2025","01048","0.374714"
"_J","2","0166","01/04/1996","01/04/2019","01049","0.633582"
"_J","2","0166","01/04/1996","01/04/2020","01049","0.632651"
"_J","2","0166","01/04/1996","01/04/2022","01049","0.64592"
"_J","2","0166","01/04/1996","01/04/2023","01049","0.645054"
"_J","2","0166","01/04/1996","01/04/2024","01049","0.626021"
"_J","2","0166","01/04/1996","01/04/2025","01049","0.625286"
"_J","3","0166","01/04/1996","01/04/2019","01048","0.242197"
"_J","3","0166","01/04/1996","01/04/2019","01049","0.757803"
"_J","4","0166","01/04/1996","01/04/2019","01048","0.293192"
"_J","4","0166","01/04/1996","01/04/2020","01048","0.277685"
"_J","4","0166","01/04/1996","01/04/2022","01048","0.30552"
"_J","4","0166","01/04/1996","01/04/2023","01048","0.330539"
"_J","4","0166","01/04/1996","01/04/2024","01048","0.327931"
"_J","4","0166","01/04/1996","01/04/2025","01048","0.334836"
"_J","4","0166","01/04/1996","01/04/2019","01049","0.706808"
"_J","4","0166","01/04/1996","01/04/2020","01049","0.722315"
"_J","4","0166","01/04/1996","01/04/2022","01049","0.69448"
"_J","4","0166","01/04/1996","01/04/2023","01049","0.669461"
"_J","4","0166","01/04/1996","01/04/2024","01049","0.672069"
"_J","4","0166","01/04/1996","01/04/2025","01049","0.665164"
"_H","2","0167","01/04/1996","01/04/2019","01055","0.494668"
"_H","2","0167","01/04/1996","01/04/2020","01055","0.489853"
"_H","2","0167","01/04/1996","01/04/2022","01055","0.530099"
"_H","2","0167","01/04/1996","01/04/2024","01055","0.514354"
"_H","2","0167","01/04/1996","01/04/2025","01055","0.521263"
"_H","2","0167","01/04/1996","01/04/2019","01056","0.505332"
"_H","2","0167","01/04/1996","01/04/2020","01056","0.510147"
"_H","2","0167","01/04/1996","01/04/2022","01056","0.469901"
"_H","2","0167","01/04/1996","01/04/2024","01056","0.485646"
"_H","2","0167","01/04/1996","01/04/2025","01056","0.478737"
"_H","2","0168","01/04/1996","01/04/2015","01057","0.403564"
"_H","2","0168","01/04/1996","01/04/2020","01057","0.413591"
"_H","2","0168","01/04/1996","01/04/2015","01058","0.596436"
"_H","2","0168","01/04/1996","01/04/2020","01058","0.586409"
"_H","2","0169","01/04/1996","01/04/2019","01059","0.500439"
"_H","2","0169","01/04/1996","01/04/2020","01059","0.506157"
"_H","2","0169","01/04/1996","01/04/2022","01059","0.526412"
"_H","2","0169","01/04/1996","01/04/2023","01059","0.543344"
"_H","2","0169","01/04/1996","01/04/2024","01059","0.536393"
"_H","2","0169","01/04/1996","01/04/2025","01059","0.54657"
"_H","2","0169","01/04/1996","01/04/2019","01060","0.499561"
"_H","2","0169","01/04/1996","01/04/2020","01060","0.493843"
"_H","2","0169","01/04/1996","01/04/2022","01060","0.473588"
"_H","2","0169","01/04/1996","01/04/2023","01060","0.456656"
"_H","2","0169","01/04/1996","01/04/2024","01060","0.463607"
"_H","2","0169","01/04/1996","01/04/2025","01060","0.45343"
"_H","2","0170","01/04/1996","01/04/2016","01061","0.514425"
"_H","2","0170","01/04/1996","01/04/2022","01061","0.557854"
"_H","2","0170","01/04/1996","01/04/2024","01061","0.499008"
"_H","2","0170","01/04/1996","01/04/2016","01062","0.485575"
"_H","2","0170","01/04/1996","01/04/2022","01062","0.442146"
"_H","2","0170","01/04/1996","01/04/2024","01062","0.500992"
"_H","2","0171","01/04/1996","01/04/2013","01063","0.538784"
"_H","2","0171","01/04/1996","01/04/2013","01064","0.461216"
"_H","2","0172","01/04/1996","01/04/2013","01065","0.615275"
"_H","2","0172","01/04/1996","01/04/2022","01065","0.582084"
"_H","2","0172","01/04/1996","01/04/2024","01065","0.258982"
"_H","2","0172","01/04/1996","01/04/2013","01066","0.384725"
"_H","2","0172","01/04/1996","01/04/2022","01066","0.417916"
"_H","2","0172","01/04/1996","01/04/2024","01066","0.741018"
"_H","2","0173","01/04/1996","01/04/2016","01067","0.358996"
"_H","2","0173","01/04/1996","01/04/2022","01067","0.527879"
"_H","2","0173","01/04/1996","01/04/2016","01068","0.641004"
"_H","2","0173","01/04/1996","01/04/2022","01068","0.472121"
"_H","4","0174","01/04/1996","01/04/2019","01071","0.665739"
"_H","4","0174","01/04/1996","01/04/2020","01071","0.664331"
"_H","4","0174","01/04/1996","01/04/2022","01071","0.657318"
"_H","4","0174","01/04/1996","01/04/2019","01072","0.334261"
"_H","4","0174","01/04/1996","01/04/2023","01071","0.681453"
"_H","4","0174","01/04/1996","01/04/2024","01071","0.66537"
"_H","4","0174","01/04/1996","01/04/2025","01071","0.668534"
"_H","4","0174","01/04/1996","01/04/2020","01072","0.335669"
"_H","4","0174","01/04/1996","01/04/2022","01072","0.342682"
"_H","4","0174","01/04/1996","01/04/2023","01072","0.318547"
"_H","4","0174","01/04/1996","01/04/2024","01072","0.33463"
"_H","4","0174","01/04/1996","01/04/2025","01072","0.331466"
"_H","5","0175","01/04/1996","01/04/2012","01078","0.687145"
"_H","5","0175","01/04/1996","01/04/2012","01079","0.312855"
"_H","6","0175","01/04/1996","01/04/2016","01078","0.592399"
"_H","6","0175","01/04/1996","01/04/2016","01079","0.407601"
"_H","7","0175","01/04/1996","01/04/2015","01078","0.812406"
"_H","7","0175","01/04/1996","01/04/2015","01079","0.187594"
"_H","8","0175","01/04/1996","01/04/2015","01078","0.778193"
"_H","8","0175","01/04/1996","01/04/2015","01079","0.221807"
"_L","2","0176","01/04/1996","01/04/2018","01124","0.475585"
"_L","2","0176","01/04/1996","01/04/2020","01124","0.505074"
"_L","2","0176","01/04/1996","01/04/2022","01124","0.560142"
"_L","2","0176","01/04/1996","01/04/2023","01124","0.583385"
"_L","2","0176","01/04/1996","01/04/2024","01124","0.549486"
"_L","2","0176","01/04/1996","01/04/2025","01124","0.565538"
"_L","2","0176","01/04/1996","01/04/2018","01125","0.524415"
"_L","2","0176","01/04/1996","01/04/2020","01125","0.494926"
"_L","2","0176","01/04/1996","01/04/2022","01125","0.439858"
"_L","2","0176","01/04/1996","01/04/2023","01125","0.416615"
"_L","2","0176","01/04/1996","01/04/2024","01125","0.450514"
"_L","2","0176","01/04/1996","01/04/2025","01125","0.434462"
"_L","4","0176","01/04/1996","01/04/2016","01124","0.685517"
"_L","4","0176","01/04/1996","01/04/2020","01124","0.728678"
"_L","4","0176","01/04/1996","01/04/2025","01124","0.617535"
"_L","4","0176","01/04/1996","01/04/2016","01125","0.314483"
"_L","4","0176","01/04/1996","01/04/2020","01125","0.271322"
"_L","4","0176","01/04/1996","01/04/2025","01125","0.382465"
"_L","2","0177","01/04/1996","01/04/2019","01126","0.493513"
"_L","2","0177","01/04/1996","01/04/2020","01126","0.475757"
"_L","2","0177","01/04/1996","01/04/2022","01126","0.517457"
"_L","2","0177","01/04/1996","01/04/2019","01127","0.506487"
"_L","2","0177","01/04/1996","01/04/2020","01127","0.524243"
"_L","2","0177","01/04/1996","01/04/2022","01127","0.482543"
"_L","4","0177","01/04/1996","01/04/2015","01126","0.64901"
"_L","4","0177","01/04/1996","01/04/2023","01126","0.696373"
"_L","4","0177","01/04/1996","01/04/2025","01126","0.793763"
"_L","4","0177","01/04/1996","01/04/2015","01127","0.35099"
"_L","4","0177","01/04/1996","01/04/2023","01127","0.303627"
"_L","4","0177","01/04/1996","01/04/2025","01127","0.206237"
"_L","2","0178","01/04/1996","01/04/2019","01128","0.454626"
"_L","2","0178","01/04/1996","01/04/2020","01128","0.474556"
"_L","2","0178","01/04/1996","01/04/2022","01128","0.505317"
"_L","2","0178","01/04/1996","01/04/2023","01128","0.522058"
"_L","2","0178","01/04/1996","01/04/2024","01128","0.520347"
"_L","2","0178","01/04/1996","01/04/2025","01128","0.529299"
"_L","2","0178","01/04/1996","01/04/2019","01129","0.545374"
"_L","2","0178","01/04/1996","01/04/2020","01129","0.525444"
"_L","2","0178","01/04/1996","01/04/2022","01129","0.494683"
"_L","2","0178","01/04/1996","01/04/2023","01129","0.477942"
"_L","2","0178","01/04/1996","01/04/2024","01129","0.479653"
"_L","2","0178","01/04/1996","01/04/2025","01129","0.470701"
"_L","4","0178","01/04/1996","01/04/2019","01128","0.482551"
"_L","4","0178","01/04/1996","01/04/2020","01128","0.482974"
"_L","4","0178","01/04/1996","01/04/2020","01129","0.517026"
"_L","4","0178","01/04/1996","01/04/2022","01128","0.467732"
"_L","4","0178","01/04/1996","01/04/2024","01128","0.53001"
"_L","4","0178","01/04/1996","01/04/2019","01129","0.517449"
"_L","4","0178","01/04/1996","01/04/2022","01129","0.532268"
"_L","4","0178","01/04/1996","01/04/2024","01129","0.46999"
"_L","2","0179","01/04/1996","01/04/2019","01139","0.504168"
"_L","2","0179","01/04/1996","01/04/2020","01139","0.509351"
"_L","2","0179","01/04/1996","01/04/2022","01139","0.533676"
"_L","2","0179","01/04/1996","01/04/2023","01139","0.534186"
"_L","2","0179","01/04/1996","01/04/2024","01139","0.552062"
"_L","2","0179","01/04/1996","01/04/2025","01139","0.559855"
"_L","2","0179","01/04/1996","01/04/2019","01140","0.495832"
"_L","2","0179","01/04/1996","01/04/2020","01140","0.490649"
"_L","2","0179","01/04/1996","01/04/2022","01140","0.466324"
"_L","2","0179","01/04/1996","01/04/2023","01140","0.465814"
"_L","2","0179","01/04/1996","01/04/2024","01140","0.447938"
"_L","2","0179","01/04/1996","01/04/2025","01140","0.440145"
"_L","4","0179","01/04/1996","01/04/2019","01139","0.65575"
